time,vehicle_1,vehicle_2,vehicle_1_type,vehicle_2_type,vehicle_1_latitude,vehicle_1_longitude,vehicle_2_latitude,vehicle_2_longitude,vehicle_1_speed,vehicle_2_speed,distance_m,relative_speed
504.0,bike_003,car_009,motorcycle,car,12.929348,77.676452,12.930004,77.676894,16.54,15.95,47.91894228569583,0.5899999999999999
504.0,bike_003,car_010,motorcycle,car,12.929348,77.676452,12.928867,77.67651,16.54,15.82,6.354737212058491,0.7199999999999989
504.0,bike_004,bike_005,motorcycle,motorcycle,12.9291,77.676483,12.926304,77.676294,15.22,15.21,21.189710035804623,0.009999999999999787
504.0,bike_004,car_002,motorcycle,car,12.9291,77.676483,12.931073,77.677797,15.22,2.99,142.45680890296316,12.23
504.0,bike_004,car_005,motorcycle,car,12.9291,77.676483,12.930976,77.677841,15.22,5.17,147.21891443786356,10.05
504.0,bike_004,car_006,motorcycle,car,12.9291,77.676483,12.927135,77.676438,15.22,15.79,6.190907933037242,0.5699999999999985
504.0,bike_004,car_009,motorcycle,car,12.9291,77.676483,12.930004,77.676894,15.22,15.95,44.576942367150565,0.7299999999999986
504.0,bike_004,car_010,motorcycle,car,12.9291,77.676483,12.928867,77.67651,15.22,15.82,2.960882877531406,0.5999999999999996
504.0,bike_005,car_006,motorcycle,car,12.926304,77.676294,12.927135,77.676438,15.21,15.79,15.689383155963386,0.5799999999999983
504.0,bike_005,car_009,motorcycle,car,12.926304,77.676294,12.930004,77.676894,15.21,15.95,65.4210436305376,0.7399999999999984
504.0,bike_005,car_010,motorcycle,car,12.926304,77.676294,12.928867,77.67651,15.21,15.82,23.931946621773417,0.6099999999999994
504.0,car_002,car_003,car,car,12.931073,77.677797,12.930311,77.678756,2.99,11.88,103.94232396431853,8.89
504.0,car_002,car_004,car,car,12.931073,77.677797,12.930678,77.678365,2.99,8.78,61.56183349936011,5.789999999999999
504.0,car_002,car_005,car,car,12.931073,77.677797,12.930976,77.677841,2.99,5.17,4.7722162238118635,2.1799999999999997
504.0,car_002,car_006,car,car,12.931073,77.677797,12.927135,77.676438,2.99,15.79,147.48096865069712,12.799999999999999
504.0,car_002,car_008,car,car,12.931073,77.677797,12.930274,77.678369,2.99,11.84,62.01000181411925,8.85
504.0,car_002,car_009,car,car,12.931073,77.677797,12.930004,77.676894,2.99,15.95,97.88484116854414,12.959999999999999
504.0,car_002,car_010,car,car,12.931073,77.677797,12.928867,77.67651,2.99,15.82,139.5449572483474,12.83
504.0,car_003,car_004,car,car,12.930311,77.678756,12.930678,77.678365,11.88,8.78,42.3807166665237,3.1000000000000014
504.0,car_003,car_005,car,car,12.930311,77.678756,12.930976,77.677841,11.88,5.17,99.17171245790996,6.710000000000001
504.0,car_003,car_008,car,car,12.930311,77.678756,12.930274,77.678369,11.88,11.84,41.941325651222535,0.040000000000000924
504.0,car_004,car_005,car,car,12.930678,77.678365,12.930976,77.677841,8.78,5.17,56.79151161671324,3.6099999999999994
504.0,car_004,car_008,car,car,12.930678,77.678365,12.930274,77.678369,8.78,11.84,0.8959115310783771,3.0600000000000005
504.0,car_005,car_008,car,car,12.930976,77.677841,12.930274,77.678369,5.17,11.84,57.23832964052796,6.67
504.0,car_005,car_009,car,car,12.930976,77.677841,12.930004,77.676894,5.17,15.95,102.64871881662857,10.78
504.0,car_005,car_010,car,car,12.930976,77.677841,12.928867,77.67651,5.17,15.82,144.30587464467564,10.65
504.0,car_006,car_009,car,car,12.927135,77.676438,12.930004,77.676894,15.79,15.95,49.73217478601529,0.16000000000000014
504.0,car_006,car_010,car,car,12.927135,77.676438,12.928867,77.67651,15.79,15.82,8.496282860295869,0.030000000000001137
504.0,car_009,car_010,car,car,12.930004,77.676894,12.928867,77.67651,15.95,15.82,41.67473947645851,0.129999999999999
505.0,bike_001,car_002,motorcycle,car,12.930879,77.677964,12.931071,77.677773,4.93,2.94,20.702990587762763,1.9899999999999998
505.0,bike_001,car_003,motorcycle,car,12.930879,77.677964,12.93019,77.6788,4.93,14.25,90.6115795271421,9.32
505.0,bike_001,car_004,motorcycle,car,12.930879,77.677964,12.930583,77.678388,4.93,10.79,45.95466233354974,5.859999999999999
505.0,bike_001,car_005,motorcycle,car,12.930879,77.677964,12.930937,77.677875,4.93,5.67,9.646039993783868,0.7400000000000002
505.0,bike_001,car_008,motorcycle,car,12.930879,77.677964,12.930308,77.678427,4.93,7.34,50.18996596322305,2.41
505.0,bike_001,car_009,motorcycle,car,12.930879,77.677964,12.930009,77.677042,4.93,16.11,99.93628491680913,11.18
505.0,bike_002,bus_001,motorcycle,bus,12.922761,77.66931,12.922563,77.668898,14.17,13.8,44.65366639834572,0.3699999999999992
505.0,bike_003,bike_004,motorcycle,motorcycle,12.929472,77.676433,12.929241,77.676466,13.88,15.68,3.6043885791377006,1.799999999999999
505.0,bike_003,bike_005,motorcycle,motorcycle,12.929472,77.676433,12.926446,77.676317,13.88,15.9,13.875668670928029,2.0199999999999996
505.0,bike_003,car_002,motorcycle,car,12.929472,77.676433,12.931071,77.677773,13.88,2.94,145.25614589186057,10.940000000000001
505.0,bike_003,car_006,motorcycle,car,12.929472,77.676433,12.927275,77.676462,13.88,15.65,5.296933115992829,1.7699999999999996
505.0,bike_003,car_009,motorcycle,car,12.929472,77.676433,12.930009,77.677042,13.88,16.11,66.00896749498256,2.2299999999999986
505.0,bike_003,car_010,motorcycle,car,12.929472,77.676433,12.929003,77.676494,13.88,15.13,6.67328896269824,1.25
505.0,bike_004,bike_005,motorcycle,motorcycle,12.929241,77.676466,12.926446,77.676317,15.68,15.9,17.03478225463033,0.22000000000000064
505.0,bike_004,car_002,motorcycle,car,12.929241,77.676466,12.931071,77.677773,15.68,2.94,141.69118913557537,12.74
505.0,bike_004,car_006,motorcycle,car,12.929241,77.676466,12.927275,77.676462,15.68,15.65,3.839998841495824,0.02999999999999936
505.0,bike_004,car_009,motorcycle,car,12.929241,77.676466,12.930009,77.677042,15.68,16.11,62.442165142617405,0.4299999999999997
505.0,bike_004,car_010,motorcycle,car,12.929241,77.676466,12.929003,77.676494,15.68,15.13,3.06947566145379,0.5499999999999989
505.0,bike_005,car_006,motorcycle,car,12.926446,77.676317,12.927275,77.676462,15.9,15.65,15.79678529917655,0.25
505.0,bike_005,car_009,motorcycle,car,12.926446,77.676317,12.930009,77.677042,15.9,16.11,78.87646547486537,0.20999999999999908
505.0,bike_005,car_010,motorcycle,car,12.926446,77.676317,12.929003,77.676494,15.9,15.13,19.8141133028901,0.7699999999999996
505.0,car_002,car_003,car,car,12.931071,77.677773,12.93019,77.6788,2.94,14.25,111.31447528787756,11.31
505.0,car_002,car_004,car,car,12.931071,77.677773,12.930583,77.678388,2.94,10.79,66.65743176179431,7.85
505.0,car_002,car_005,car,car,12.931071,77.677773,12.930937,77.677875,2.94,5.67,11.05731371048872,2.73
505.0,car_002,car_006,car,car,12.931071,77.677773,12.927275,77.676462,2.94,15.65,142.27159610214446,12.71
505.0,car_002,car_008,car,car,12.931071,77.677773,12.930308,77.678427,2.94,7.34,70.89283883433109,4.4
505.0,car_002,car_009,car,car,12.931071,77.677773,12.930009,77.677042,2.94,16.11,79.2491147549153,13.17
505.0,car_002,car_010,car,car,12.931071,77.677773,12.929003,77.676494,2.94,15.13,138.67031711548736,12.190000000000001
505.0,car_003,car_004,car,car,12.93019,77.6788,12.930583,77.678388,14.25,10.79,44.6571449453317,3.460000000000001
505.0,car_003,car_005,car,car,12.93019,77.6788,12.930937,77.677875,14.25,5.67,100.25758073910174,8.58
505.0,car_003,car_008,car,car,12.93019,77.6788,12.930308,77.678427,14.25,7.34,40.424664850519854,6.91
505.0,car_004,car_005,car,car,12.930583,77.678388,12.930937,77.677875,10.79,5.67,55.600699953078646,5.119999999999999
505.0,car_004,car_008,car,car,12.930583,77.678388,12.930308,77.678427,10.79,7.34,4.260198164178263,3.4499999999999993
505.0,car_004,car_009,car,car,12.930583,77.678388,12.930009,77.677042,10.79,16.11,145.877485434313,5.32
505.0,car_005,car_008,car,car,12.930937,77.677875,12.930308,77.678427,5.67,7.34,59.83557263675985,1.67
505.0,car_005,car_009,car,car,12.930937,77.677875,12.930009,77.677042,5.67,16.11,90.29457200822752,10.44
505.0,car_005,car_010,car,car,12.930937,77.677875,12.929003,77.676494,5.67,15.13,149.713621003551,9.46
505.0,car_006,car_009,car,car,12.927275,77.676462,12.930009,77.677042,15.65,16.11,63.0816660615771,0.4599999999999991
505.0,car_006,car_010,car,car,12.927275,77.676462,12.929003,77.676494,15.65,15.13,4.824279834416531,0.5199999999999996
505.0,car_009,car_010,car,car,12.930009,77.677042,12.929003,77.676494,16.11,15.13,59.42196620428607,0.9799999999999986
506.0,bike_001,car_002,motorcycle,car,12.930858,77.678012,12.93105,77.677778,5.82,2.53,25.362504271573098,3.2900000000000005
506.0,bike_001,car_003,motorcycle,car,12.930858,77.678012,12.930049,77.678851,5.82,16.56,90.94042206639868,10.739999999999998
506.0,bike_001,car_004,motorcycle,car,12.930858,77.678012,12.930495,77.678409,5.82,10.0,43.03071868758021,4.18
506.0,bike_001,car_005,motorcycle,car,12.930858,77.678012,12.930908,77.677906,5.82,4.79,11.488170758318171,1.0300000000000002
506.0,bike_001,car_008,motorcycle,car,12.930858,77.678012,12.930382,77.678463,5.82,9.52,48.88595203120687,3.6999999999999993
506.0,bike_001,car_009,motorcycle,car,12.930858,77.678012,12.930019,77.677189,5.82,15.92,89.2077299482977,10.1
506.0,bike_002,bus_001,motorcycle,bus,12.922817,77.669427,12.922618,77.669012,14.2,13.7,44.97879709000238,0.5
506.0,bike_003,bike_004,motorcycle,motorcycle,12.929558,77.676421,12.929381,77.676447,9.58,15.69,2.8386294556384453,6.109999999999999
506.0,bike_003,bike_005,motorcycle,motorcycle,12.929558,77.676421,12.926589,77.676341,9.58,16.05,10.41015225789532,6.470000000000001
506.0,bike_003,car_002,motorcycle,car,12.929558,77.676421,12.93105,77.677778,9.58,2.53,147.0938585426796,7.050000000000001
506.0,bike_003,car_006,motorcycle,car,12.929558,77.676421,12.927415,77.676489,9.58,15.86,8.462127774642472,6.279999999999999
506.0,bike_003,car_009,motorcycle,car,12.929558,77.676421,12.930019,77.677189,9.58,15.92,83.23725259081938,6.34
506.0,bike_003,car_010,motorcycle,car,12.929558,77.676421,12.929147,77.676477,9.58,16.08,6.121233895092224,6.499999999999998
506.0,bike_004,bike_005,motorcycle,motorcycle,12.929381,77.676447,12.926589,77.676341,15.69,16.05,12.701640815686583,0.3600000000000012
506.0,bike_004,car_002,motorcycle,car,12.929381,77.676447,12.93105,77.677778,15.69,2.53,144.28400985093515,13.16
506.0,bike_004,car_006,motorcycle,car,12.929381,77.676447,12.927415,77.676489,15.69,15.86,5.939406086148244,0.16999999999999993
506.0,bike_004,car_009,motorcycle,car,12.929381,77.676447,12.930019,77.677189,15.69,15.92,80.4242395657317,0.23000000000000043
506.0,bike_004,car_010,motorcycle,car,12.929381,77.676447,12.929147,77.676477,15.69,16.08,3.2828365805708484,0.3899999999999988
506.0,bike_005,car_006,motorcycle,car,12.926589,77.676341,12.927415,77.676489,16.05,15.86,16.119670129785657,0.19000000000000128
506.0,bike_005,car_009,motorcycle,car,12.926589,77.676341,12.930019,77.677189,16.05,15.92,92.143797288076,0.13000000000000078
506.0,bike_005,car_010,motorcycle,car,12.926589,77.676341,12.929147,77.676477,16.05,16.08,15.552768552060028,0.029999999999997584
506.0,car_002,car_003,car,car,12.93105,77.677778,12.930049,77.678851,2.53,16.56,116.30286680937655,14.03
506.0,car_002,car_004,car,car,12.93105,77.677778,12.930495,77.678409,2.53,10.0,68.39320233014915,7.470000000000001
506.0,car_002,car_005,car,car,12.93105,77.677778,12.930908,77.677906,2.53,4.79,13.874744963164522,2.2600000000000002
506.0,car_002,car_006,car,car,12.93105,77.677778,12.927415,77.676489,2.53,15.86,139.87444068389166,13.33
506.0,car_002,car_008,car,car,12.93105,77.677778,12.930382,77.678463,2.53,9.52,74.24831400825724,6.99
506.0,car_002,car_009,car,car,12.93105,77.677778,12.930019,77.677189,2.53,15.92,63.86437654506565,13.39
506.0,car_002,car_010,car,car,12.93105,77.677778,12.929147,77.676477,2.53,16.08,141.04481284852423,13.549999999999999
506.0,car_003,car_004,car,car,12.930049,77.678851,12.930495,77.678409,16.56,10.0,47.9097323439494,6.559999999999999
506.0,car_003,car_005,car,car,12.930049,77.678851,12.930908,77.677906,16.56,4.79,102.42820572778683,11.77
506.0,car_003,car_008,car,car,12.930049,77.678851,12.930382,77.678463,16.56,9.52,42.054618382619964,7.039999999999999
506.0,car_004,car_005,car,car,12.930495,77.678409,12.930908,77.677906,10.0,4.79,54.51860870538903,5.21
506.0,car_004,car_008,car,car,12.930495,77.678409,12.930382,77.678463,10.0,9.52,5.856373472975687,0.4800000000000004
506.0,car_004,car_009,car,car,12.930495,77.678409,12.930019,77.677189,10.0,15.92,132.22118467464693,5.92
506.0,car_005,car_008,car,car,12.930908,77.677906,12.930382,77.678463,4.79,9.52,60.373620833551406,4.7299999999999995
506.0,car_005,car_009,car,car,12.930908,77.677906,12.930019,77.677189,4.79,15.92,77.72423078531045,11.129999999999999
506.0,car_006,car_009,car,car,12.927415,77.676489,12.930019,77.677189,15.86,15.92,76.0313680230611,0.0600000000000005
506.0,car_006,car_010,car,car,12.927415,77.676489,12.929147,77.676477,15.86,16.08,3.6041406806773963,0.21999999999999886
506.0,car_008,car_009,car,car,12.930382,77.678463,12.930019,77.677189,9.52,15.92,138.07205631838474,6.4
506.0,car_009,car_010,car,car,12.930019,77.677189,12.929147,77.676477,15.92,16.08,77.18203054753513,0.15999999999999837
507.0,bike_001,car_002,motorcycle,car,12.930851,77.678062,12.931018,77.677805,5.44,4.65,27.85428137771125,0.79
507.0,bike_001,car_003,motorcycle,car,12.930851,77.678062,12.929912,77.678901,5.44,16.19,90.94515385311037,10.75
507.0,bike_001,car_004,motorcycle,car,12.930851,77.678062,12.930436,77.678424,5.44,6.75,39.240091225616666,1.3099999999999996
507.0,bike_001,car_005,motorcycle,car,12.930851,77.678062,12.930884,77.677953,5.44,5.77,11.813060587771767,0.3299999999999992
507.0,bike_001,car_008,motorcycle,car,12.930851,77.678062,12.930464,77.678447,5.44,9.24,41.73121156711435,3.8
507.0,bike_001,car_009,motorcycle,car,12.930851,77.678062,12.93003,77.67734,5.44,16.53,78.26318391454946,11.09
507.0,bike_002,bus_001,motorcycle,bus,12.922872,77.669525,12.922671,77.669123,12.6,13.51,43.569953435047424,0.9100000000000001
507.0,bike_003,bike_004,motorcycle,motorcycle,12.929622,77.67641,12.929477,77.676433,7.22,10.69,2.508474807809168,3.4699999999999998
507.0,bike_003,bike_005,motorcycle,motorcycle,12.929622,77.67641,12.926717,77.676362,7.22,14.33,7.671118489209668,7.11
507.0,bike_003,car_006,motorcycle,car,12.929622,77.67641,12.927555,77.676517,7.22,15.73,12.270480064377512,8.510000000000002
507.0,bike_003,car_009,motorcycle,car,12.929622,77.67641,12.93003,77.67734,7.22,16.53,100.79238310816442,9.310000000000002
507.0,bike_003,car_010,motorcycle,car,12.929622,77.67641,12.929283,77.676461,7.22,15.15,5.56617964730576,7.930000000000001
507.0,bike_004,bike_005,motorcycle,motorcycle,12.929477,77.676433,12.926717,77.676362,10.69,14.33,9.37547336532529,3.6400000000000006
507.0,bike_004,car_002,motorcycle,car,12.929477,77.676433,12.931018,77.677805,10.69,4.65,148.7210928504078,6.039999999999999
507.0,bike_004,car_006,motorcycle,car,12.929477,77.676433,12.927555,77.676517,10.69,15.73,9.838129072355276,5.040000000000001
507.0,bike_004,car_009,motorcycle,car,12.929477,77.676433,12.93003,77.67734,10.69,16.53,98.30252208270613,5.840000000000002
507.0,bike_004,car_010,motorcycle,car,12.929477,77.676433,12.929283,77.676461,10.69,15.15,3.0577884749277566,4.460000000000001
507.0,bike_005,car_006,motorcycle,car,12.926717,77.676362,12.927555,77.676517,14.33,15.73,16.876934992665706,1.4000000000000004
507.0,bike_005,car_009,motorcycle,car,12.926717,77.676362,12.93003,77.67734,14.33,16.53,106.18675113456,2.200000000000001
507.0,bike_005,car_010,motorcycle,car,12.926717,77.676362,12.929283,77.676461,14.33,15.15,11.828618680506084,0.8200000000000003
507.0,car_002,car_003,car,car,12.931018,77.677805,12.929912,77.678901,4.65,16.19,118.79870433038522,11.540000000000001
507.0,car_002,car_004,car,car,12.931018,77.677805,12.930436,77.678424,4.65,6.75,67.09373882379354,2.0999999999999996
507.0,car_002,car_005,car,car,12.931018,77.677805,12.930884,77.677953,4.65,5.77,16.041618971015122,1.1199999999999992
507.0,car_002,car_006,car,car,12.931018,77.677805,12.927555,77.676517,4.65,15.73,139.7497221044895,11.08
507.0,car_002,car_008,car,car,12.931018,77.677805,12.930464,77.678447,4.65,9.24,69.58516245027745,4.59
507.0,car_002,car_009,car,car,12.931018,77.677805,12.93003,77.67734,4.65,16.53,50.43095982631314,11.88
507.0,car_002,car_010,car,car,12.931018,77.677805,12.929283,77.676461,4.65,15.15,145.69548019336506,10.5
507.0,car_003,car_004,car,car,12.929912,77.678901,12.930436,77.678424,16.19,6.75,51.70507261691019,9.440000000000001
507.0,car_003,car_005,car,car,12.929912,77.678901,12.930884,77.677953,16.19,5.77,102.75711367696805,10.420000000000002
507.0,car_003,car_008,car,car,12.929912,77.678901,12.930464,77.678447,16.19,9.24,49.21409485215534,6.950000000000001
507.0,car_004,car_005,car,car,12.930436,77.678424,12.930884,77.677953,6.75,5.77,51.05212325664329,0.9800000000000004
507.0,car_004,car_008,car,car,12.930436,77.678424,12.930464,77.678447,6.75,9.24,2.4932239430287804,2.49
507.0,car_004,car_009,car,car,12.930436,77.678424,12.93003,77.67734,6.75,16.53,117.4815601607708,9.780000000000001
507.0,car_005,car_008,car,car,12.930884,77.677953,12.930464,77.678447,5.77,9.24,53.54355038423375,3.4700000000000006
507.0,car_005,car_009,car,car,12.930884,77.677953,12.93003,77.67734,5.77,16.53,66.45472222289446,10.760000000000002
507.0,car_006,car_009,car,car,12.927555,77.676517,12.93003,77.67734,15.73,16.53,89.32269721726799,0.8000000000000007
507.0,car_006,car_010,car,car,12.927555,77.676517,12.929283,77.676461,15.73,15.15,6.933968775915484,0.5800000000000001
507.0,car_008,car_009,car,car,12.930464,77.678447,12.93003,77.67734,9.24,16.53,119.97450158371112,7.290000000000001
507.0,car_009,car_010,car,car,12.93003,77.67734,12.929283,77.676461,16.53,15.15,95.27321426476013,1.3800000000000008
508.0,bike_001,car_002,motorcycle,car,12.930845,77.678101,12.930988,77.677831,4.34,4.4,29.262589960694807,0.0600000000000005
508.0,bike_001,car_003,motorcycle,car,12.930845,77.678101,12.929788,77.678967,4.34,16.16,93.87546771289438,11.82
508.0,bike_001,car_004,motorcycle,car,12.930845,77.678101,12.930372,77.678447,4.34,7.51,37.50906125025557,3.17
508.0,bike_001,car_005,motorcycle,car,12.930845,77.678101,12.930865,77.677991,4.34,4.66,11.92132587665014,0.3200000000000003
508.0,bike_001,car_008,motorcycle,car,12.930845,77.678101,12.930565,77.678423,4.34,11.58,34.901038690750916,7.24
508.0,bike_001,car_009,motorcycle,car,12.930845,77.678101,12.93004,77.677489,4.34,16.21,66.34407712839092,11.870000000000001
508.0,bike_002,bus_001,motorcycle,bus,12.922925,77.669636,12.922725,77.669235,13.7,13.43,43.46155247889482,0.2699999999999996
508.0,bike_003,bike_004,motorcycle,motorcycle,12.929694,77.676381,12.929558,77.676421,8.52,9.15,4.343053436228727,0.6300000000000008
508.0,bike_003,bike_005,motorcycle,motorcycle,12.929694,77.676381,12.926855,77.676385,8.52,15.5,5.5267250630489855,6.98
508.0,bike_003,car_006,motorcycle,car,12.929694,77.676381,12.927701,77.676539,8.52,16.31,17.554818395264828,7.789999999999999
508.0,bike_003,car_007,motorcycle,car,12.929694,77.676381,12.925481,77.6751,8.52,16.25,139.07089673785262,7.73
508.0,bike_003,car_009,motorcycle,car,12.929694,77.676381,12.93004,77.677489,8.52,16.21,120.08198068287722,7.690000000000001
508.0,bike_003,car_010,motorcycle,car,12.929694,77.676381,12.929385,77.676447,8.52,11.44,7.177889594063188,2.92
508.0,bike_004,bike_005,motorcycle,motorcycle,12.929558,77.676421,12.926855,77.676385,9.15,15.5,6.537587608915243,6.35
508.0,bike_004,car_006,motorcycle,car,12.929558,77.676421,12.927701,77.676539,9.15,16.31,13.286488946977899,7.159999999999998
508.0,bike_004,car_007,motorcycle,car,12.929558,77.676421,12.925481,77.6751,9.15,16.25,143.3839180703985,7.1
508.0,bike_004,car_009,motorcycle,car,12.929558,77.676421,12.93004,77.677489,9.15,16.21,115.7488928638735,7.0600000000000005
508.0,bike_004,car_010,motorcycle,car,12.929558,77.676421,12.929385,77.676447,9.15,11.44,2.837700498738928,2.289999999999999
508.0,bike_005,car_006,motorcycle,car,12.926855,77.676385,12.927701,77.676539,15.5,16.31,16.77056928768329,0.8099999999999987
508.0,bike_005,car_007,motorcycle,car,12.926855,77.676385,12.925481,77.6751,15.5,16.25,139.29016464697767,0.75
508.0,bike_005,car_009,motorcycle,car,12.926855,77.676385,12.93004,77.677489,15.5,16.21,119.80684045618884,0.7100000000000009
508.0,bike_005,car_010,motorcycle,car,12.926855,77.676385,12.929385,77.676447,15.5,11.44,8.322118613587223,4.0600000000000005
508.0,car_002,car_003,car,car,12.930988,77.677831,12.929788,77.678967,4.4,16.16,123.13638611511055,11.76
508.0,car_002,car_004,car,car,12.930988,77.677831,12.930372,77.678447,4.4,7.51,66.76982100689285,3.1099999999999994
508.0,car_002,car_005,car,car,12.930988,77.677831,12.930865,77.677991,4.4,4.66,17.341656480723948,0.2599999999999998
508.0,car_002,car_006,car,car,12.930988,77.677831,12.927701,77.676539,4.4,16.31,140.1667324476726,11.909999999999998
508.0,car_002,car_008,car,car,12.930988,77.677831,12.930565,77.678423,4.4,11.58,64.16334025279063,7.18
508.0,car_002,car_009,car,car,12.930988,77.677831,12.93004,77.677489,4.4,16.21,37.10997402386649,11.81
508.0,car_003,car_004,car,car,12.929788,77.678967,12.930372,77.678447,16.16,7.51,56.366630730381715,8.65
508.0,car_003,car_005,car,car,12.929788,77.678967,12.930865,77.677991,16.16,4.66,105.79498580293065,11.5
508.0,car_003,car_008,car,car,12.929788,77.678967,12.930565,77.678423,16.16,11.58,58.97550433739234,4.58
508.0,car_004,car_005,car,car,12.930372,77.678447,12.930865,77.677991,7.51,4.66,49.428360335685596,2.8499999999999996
508.0,car_004,car_008,car,car,12.930372,77.678447,12.930565,77.678423,7.51,11.58,2.6278375956641047,4.07
508.0,car_004,car_009,car,car,12.930372,77.678447,12.93004,77.677489,7.51,16.21,103.82562979028818,8.700000000000001
508.0,car_005,car_008,car,car,12.930865,77.677991,12.930565,77.678423,4.66,11.58,46.821696086605016,6.92
508.0,car_005,car_009,car,car,12.930865,77.677991,12.93004,77.677489,4.66,16.21,54.42795019794226,11.55
508.0,car_006,car_009,car,car,12.927701,77.676539,12.93004,77.677489,16.31,16.21,103.05719842624572,0.09999999999999787
508.0,car_006,car_010,car,car,12.927701,77.676539,12.929385,77.676447,16.31,11.44,10.492561579787019,4.869999999999999
508.0,car_007,car_010,car,car,12.925481,77.6751,12.929385,77.676447,16.25,11.44,146.1797621505758,4.8100000000000005
508.0,car_008,car_009,car,car,12.930565,77.678423,12.93004,77.677489,11.58,16.21,101.22770957625099,4.630000000000001
508.0,car_009,car_010,car,car,12.93004,77.677489,12.929385,77.676447,16.21,11.44,112.93454144494046,4.770000000000001
509.0,bike_001,car_002,motorcycle,car,12.930839,77.678142,12.930955,77.677859,4.48,4.72,30.670978692498807,0.23999999999999932
509.0,bike_001,car_003,motorcycle,car,12.930839,77.678142,12.929791,77.679104,4.48,15.61,104.2769233146448,11.129999999999999
509.0,bike_001,car_004,motorcycle,car,12.930839,77.678142,12.930361,77.678515,4.48,8.03,40.4346021025974,3.549999999999999
509.0,bike_001,car_005,motorcycle,car,12.930839,77.678142,12.930854,77.678039,4.48,5.38,11.162675220736952,0.8999999999999995
509.0,bike_001,car_008,motorcycle,car,12.930839,77.678142,12.930682,77.678394,4.48,13.27,27.312239027505438,8.79
509.0,bike_001,car_009,motorcycle,car,12.930839,77.678142,12.930057,77.677641,4.48,16.6,54.31722718317104,12.120000000000001
509.0,bike_002,bus_001,motorcycle,bus,12.922978,77.669758,12.922778,77.669346,14.92,13.49,44.65366134567818,1.4299999999999997
509.0,bike_003,bike_004,motorcycle,motorcycle,12.929782,77.676348,12.929611,77.676413,10.47,5.83,7.05222789988483,4.640000000000001
509.0,bike_003,bike_005,motorcycle,motorcycle,12.929782,77.676348,12.927,77.676414,10.47,16.31,8.961750760485323,5.839999999999998
509.0,bike_003,car_006,motorcycle,car,12.929782,77.676348,12.927845,77.676547,10.47,16.04,21.891991052012663,5.5699999999999985
509.0,bike_003,car_007,motorcycle,car,12.929782,77.676348,12.925547,77.675232,10.47,16.1,121.22710893599992,5.630000000000001
509.0,bike_003,car_009,motorcycle,car,12.929782,77.676348,12.930057,77.677641,10.47,16.6,140.13056577122788,6.130000000000001
509.0,bike_003,car_010,motorcycle,car,12.929782,77.676348,12.929471,77.676434,10.47,9.63,9.339828088638342,0.8399999999999999
509.0,bike_004,bike_005,motorcycle,motorcycle,12.929611,77.676413,12.927,77.676414,5.83,16.31,5.068372433651594,10.479999999999999
509.0,bike_004,car_006,motorcycle,car,12.929611,77.676413,12.927845,77.676547,5.83,16.04,14.921334518341542,10.209999999999999
509.0,bike_004,car_007,motorcycle,car,12.929611,77.676413,12.925547,77.675232,5.83,16.1,128.2354668817772,10.270000000000001
509.0,bike_004,car_009,motorcycle,car,12.929611,77.676413,12.930057,77.677641,5.83,16.6,133.088000830768,10.770000000000001
509.0,bike_004,car_010,motorcycle,car,12.929611,77.676413,12.929471,77.676434,5.83,9.63,2.2920501149491788,3.8000000000000007
509.0,bike_005,car_006,motorcycle,car,12.927,77.676414,12.927845,77.676547,16.31,16.04,14.507075597600672,0.2699999999999996
509.0,bike_005,car_007,motorcycle,car,12.927,77.676414,12.925547,77.675232,16.31,16.1,128.1327703412334,0.2099999999999973
509.0,bike_005,car_009,motorcycle,car,12.927,77.676414,12.930057,77.677641,16.31,16.6,133.10978526453457,0.2900000000000027
509.0,bike_005,car_010,motorcycle,car,12.927,77.676414,12.929471,77.676434,16.31,9.63,5.262614482013929,6.679999999999998
509.0,car_002,car_003,car,car,12.930955,77.677859,12.929791,77.679104,4.72,15.61,134.946188306734,10.89
509.0,car_002,car_004,car,car,12.930955,77.677859,12.930361,77.678515,4.72,8.03,71.10347735987689,3.3099999999999996
509.0,car_002,car_005,car,car,12.930955,77.677859,12.930854,77.678039,4.72,5.38,19.508501642530312,0.6600000000000001
509.0,car_002,car_006,car,car,12.930955,77.677859,12.927845,77.676547,4.72,16.04,142.31702275085362,11.32
509.0,car_002,car_008,car,car,12.930955,77.677859,12.930682,77.678394,4.72,13.27,57.98311582451689,8.55
509.0,car_002,car_009,car,car,12.930955,77.677859,12.930057,77.677641,4.72,16.6,23.689998740523798,11.880000000000003
509.0,car_003,car_004,car,car,12.929791,77.679104,12.930361,77.678515,15.61,8.03,63.842726618422866,7.58
509.0,car_003,car_005,car,car,12.929791,77.679104,12.930854,77.678039,15.61,5.38,115.43817927868248,10.23
509.0,car_003,car_008,car,car,12.929791,77.679104,12.930682,77.678394,15.61,13.27,76.96594963408214,2.34
509.0,car_004,car_005,car,car,12.930361,77.678515,12.930854,77.678039,8.03,5.38,51.59547792634191,2.6499999999999995
509.0,car_004,car_008,car,car,12.930361,77.678515,12.930682,77.678394,8.03,13.27,13.128195674688156,5.24
509.0,car_004,car_009,car,car,12.930361,77.678515,12.930057,77.677641,8.03,16.6,94.72193338614002,8.570000000000002
