timestamp,vehicle_id,vehicle_type,x,y,speed,acceleration,lane,road,network_vehicle_count,neighbor_count,neighbor_distance,relative_speed,in_rsu_range,application_type,application_priority,channel_id,channel_name,channel_utilization,interference_dbm,sinr_db,throughput_mbps,latency_ms,packet_delivery_ratio
239.0,57,motorcycle,2088.05,8324.33,11.41,1.75,688824218#2_2,688824218#2,77,1,218.27,2.32,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.169,-123.54,-26.79,0.302,13.67,0.0
239.0,58,car,7017.75,12671.96,9.0,-2.72,-302944323#0_0,-302944323#0,77,1,184.14,2.76,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.156,-143.2,-54.47,0.058,208.32,0.0
239.0,59,car,4469.61,12513.57,10.77,1.53,28477133#2_0,28477133#2,77,3,108.31,5.38,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.156,-150.0,-8.58,74.989,0.42,0.0241
239.0,6,bus,3624.63,8620.42,8.76,1.11,:4533883479_5_0,:4533883479_5,77,2,79.51,7.2,0,infotainment,5,3,CH3_5.90GHz_V2I,0.169,-121.14,33.78,224.439,0.61,1.0
239.0,60,emergency,2201.4,7678.43,19.4,3.18,1103401541#0_0,1103401541#0,77,1,248.42,5.96,1,emergency,2,1,CH1_5.86GHz_V2V,0.169,-130.66,-0.78,8.763,0.79,0.2743
239.0,61,car,4513.39,12866.69,8.3,-3.75,-36327872#0_0,-36327872#0,77,3,48.17,3.28,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.169,-97.3,36.9,245.143,0.48,1.0
239.0,62,car,4125.9,12492.38,16.62,1.22,-112994290#1_0,-112994290#1,77,0,344.36,5.85,0,safety,1,2,CH2_5.88GHz_EMERG,0.169,-113.01,-18.75,0.191,12.99,0.0005
239.0,63,motorcycle,3535.91,6673.02,16.04,0.59,:5267835373_0_1,:5267835373_0,77,1,58.58,5.34,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.169,-125.43,34.21,113.652,0.46,1.0
239.0,64,motorcycle,6148.2,12244.91,10.99,-0.27,:1371978408_3_0,:1371978408_3,77,1,209.28,4.04,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.169,-125.59,-13.39,1.292,3.52,0.0046
239.0,65,motorcycle,1958.54,12270.86,5.95,-0.13,:10020119392_3_0,:10020119392_3,77,0,639.33,6.33,0,safety,1,3,CH3_5.90GHz_V2I,0.169,-124.86,-25.23,0.086,28.18,0.0
239.0,66,car,2116.79,11651.43,12.28,-3.95,-487959500#1_0,-487959500#1,77,4,22.49,6.19,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.169,-133.65,46.97,312.049,0.44,1.0
239.0,67,car,7877.04,13049.63,16.29,0.76,:cluster_10091991323_7159789728_1_0,:cluster_10091991323_7159789728_1,77,0,695.51,12.33,0,safety,1,1,CH1_5.86GHz_V2V,0.169,-130.1,-30.06,0.014,169.19,0.0
239.0,68,car,2138.01,11643.97,6.09,-0.89,:cluster_3157768120_3740962156_61748553_7_0,:cluster_3157768120_3740962156_61748553_7,77,4,22.49,6.19,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.169,-142.67,26.21,871.032,0.44,0.9998
239.0,69,car,7263.95,7502.7,7.47,-0.95,-609926717#8_0,-609926717#8,77,0,748.57,5.44,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.156,-147.4,-60.0,0.058,208.32,0.0
239.0,7,car,3176.36,7707.42,16.58,0.91,1534247766#0_0,1534247766#0,77,0,445.84,5.85,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.169,-129.37,-27.31,0.268,15.37,0.0
239.0,70,car,3537.54,6614.46,10.7,1.77,-1391538489_1,-1391538489,77,1,58.58,5.34,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.169,-134.11,32.57,216.429,0.48,1.0
239.0,71,truck,4491.94,7428.2,13.66,0.13,1308999493#1_0,1308999493#1,77,1,199.27,2.38,0,safety,1,2,CH2_5.88GHz_EMERG,0.169,-130.61,-17.34,0.264,9.53,0.0011
239.0,72,motorcycle,1924.07,7382.54,16.14,1.08,:737856902_6_0,:737856902_6,77,0,313.75,0.3,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.156,-126.0,-49.7,0.058,69.68,0.0
239.0,73,car,8274.78,6956.67,6.82,0.41,:cluster_1315048083_2387579012_10_0,:cluster_1315048083_2387579012_10,77,0,1148.88,0.65,0,safety,1,3,CH3_5.90GHz_V2I,0.169,-136.83,-36.15,0.007,343.08,0.0
239.0,74,car,4466.99,12879.61,5.02,-2.78,:cluster_1282881297_298815516_3677662641_6132913640_#1more_3_0,:cluster_1282881297_298815516_3677662641_6132913640_#1more_3,77,3,48.17,3.28,0,infotainment,5,1,CH1_5.86GHz_V2V,0.169,-133.63,35.87,119.15,0.76,1.0
239.0,75,car,4041.01,8897.44,9.64,-3.91,148986967_0,148986967,77,0,363.11,5.77,1,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.169,-105.89,-23.87,0.059,68.16,0.0001
239.0,76,bus,3099.72,10985.28,10.41,0.97,:cluster_669247545_7183761877_14_0,:cluster_669247545_7183761877_14,77,0,799.67,10.41,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.169,-123.57,-20.43,0.13,308.24,0.0004
239.0,77,car,3260.6,9416.82,13.13,0.51,-27785830#3_0,-27785830#3,77,2,218.18,3.19,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.169,-121.96,-17.31,0.266,15.49,0.0012
239.0,78,car,654.56,11319.5,12.43,-1.04,38767920#0_0,38767920#0,77,0,1378.15,3.06,0,infotainment,5,3,CH3_5.90GHz_V2I,0.169,-123.27,-40.53,0.003,13864.07,0.0
239.0,79,car,4678.4,7357.9,16.04,2.15,-27935425#1_0,-27935425#1,77,1,199.27,2.38,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.169,-129.84,-4.74,8.356,0.91,0.0864
239.0,8,car,3474.87,9375.68,16.32,0.91,370390351#0_0,370390351#0,77,2,37.66,0.06,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.169,-56.0,1.2,24.273,0.59,0.4307
239.0,9,car,4217.0,10794.21,15.48,-0.34,217565204#12_0,217565204#12,77,1,74.71,0.08,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.169,-123.11,14.13,474.732,0.45,0.9859
240.0,0,car,3503.19,7379.66,6.86,-0.06,:cluster_12249984864_306611495_3_0,:cluster_12249984864_306611495_3,77,0,450.78,9.47,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.169,-118.05,-20.87,0.235,51.44,0.0003
240.0,1,car,4158.75,8567.1,15.98,0.58,:3158788561_0_0,:3158788561_0,77,2,181.28,15.98,1,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.169,-103.11,-9.92,2.797,1.86,0.0152
240.0,10,car,7218.21,8244.84,12.84,-0.07,380929050_0,380929050,77,0,736.56,5.06,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.169,-132.01,-37.03,0.029,140.45,0.0
240.0,11,car,2555.2,8752.4,6.58,-0.02,24231604#2_1,24231604#2,77,1,102.83,9.01,0,safety,1,1,CH1_5.86GHz_V2V,0.169,-131.48,32.8,108.982,0.45,1.0
240.0,13,car,4290.62,11276.46,15.6,-0.42,1150911345_0,1150911345,77,0,503.25,0.97,0,safety,1,2,CH2_5.88GHz_EMERG,0.169,-131.23,-20.37,0.132,18.65,0.0002
240.0,14,car,4171.05,10715.94,16.07,0.67,217565204#12_0,217565204#12,77,1,74.2,0.5,0,safety,1,3,CH3_5.90GHz_V2I,0.169,-59.79,3.98,36.158,0.49,0.6668
240.0,15,car,6183.06,8427.66,16.39,0.72,377105485_0,377105485,77,0,1051.17,3.55,0,infotainment,5,1,CH1_5.86GHz_V2V,0.169,-139.32,-23.25,0.068,587.56,0.0001
240.0,16,car,3613.78,8715.45,16.13,0.17,:1759942777_0_0,:1759942777_0,77,3,86.1,6.58,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.169,-119.54,35.59,118.231,0.77,1.0
240.0,17,car,2256.3,11574.36,9.88,1.89,462585136#0_0,462585136#0,77,4,26.31,0.57,0,safety,1,1,CH1_5.86GHz_V2V,0.169,-131.65,45.49,151.107,0.44,1.0
240.0,18,motorcycle,3821.82,10194.73,15.66,0.63,1150911345_0,1150911345,77,0,627.39,0.41,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.156,-145.28,-60.0,0.058,69.68,0.0
240.0,19,car,4325.48,8495.66,0.0,-0.0,151676283#1_1,151676283#1,77,2,3.21,0.0,1,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.169,-106.31,62.71,416.658,0.44,1.0
240.0,20,motorcycle,3606.72,8891.58,16.32,0.69,1110178620#0_1,1110178620#0,77,4,19.48,0.8,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.169,-109.14,31.52,1047.321,0.43,1.0
240.0,21,motorcycle,7338.11,12603.08,5.3,1.33,:256093160_4_0,:256093160_4,77,1,205.17,8.2,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.156,-150.0,-32.99,0.29,14.18,0.0
240.0,22,car,2195.37,8150.9,14.33,0.6,464465165#0_0,464465165#0,77,1,217.25,1.02,1,infotainment,5,3,CH3_5.90GHz_V2I,0.169,-103.77,-27.96,0.046,868.44,0.0
240.0,23,car,6951.42,10854.28,16.17,-0.26,-217568905#7_0,-217568905#7,77,0,761.51,2.91,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.169,-133.26,-27.42,0.052,77.09,0.0
240.0,24,truck,3533.9,7965.4,7.18,-3.55,:3149541717_0_0,:3149541717_0,77,0,428.39,9.15,0,safety,1,2,CH2_5.88GHz_EMERG,0.169,-122.46,-5.18,3.821,1.06,0.0749
240.0,25,car,3515.53,9340.95,16.26,-0.12,133903616#15_0,133903616#15,77,3,69.18,0.59,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.169,-71.96,1.28,122.787,0.46,0.4372
240.0,26,car,4326.61,8498.66,0.0,0.0,151676283#1_0,151676283#1,77,2,3.21,0.0,1,safety,1,3,CH3_5.90GHz_V2I,0.169,-120.11,-9.32,3.191,1.18,0.0187
240.0,27,car,2783.63,10140.31,15.82,-0.43,1132710443#2_1,1132710443#2,77,2,91.32,0.29,0,infotainment,5,1,CH1_5.86GHz_V2V,0.169,-137.69,27.13,90.159,0.87,0.9998
240.0,28,motorcycle,4130.0,7280.51,9.56,-0.38,1055330327#0_0,1055330327#0,77,0,334.33,9.56,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.156,-146.45,-47.6,0.058,69.68,0.0
240.0,29,car,6809.6,12998.61,15.81,-0.85,1259587205#1_1,1259587205#1,77,0,390.45,10.47,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.169,-133.12,-21.69,0.195,20.96,0.0003
240.0,3,car,2780.82,8443.5,15.7,-0.35,239438610#7_1,239438610#7,77,0,382.52,9.12,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.169,-129.38,-38.81,0.019,632.83,0.0
240.0,30,motorcycle,7148.22,12525.39,13.5,1.74,173431799#7_1,173431799#7,77,3,161.44,0.29,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.169,-148.02,-21.54,1.007,4.4,0.0003
240.0,31,motorcycle,1973.71,10933.99,14.98,-0.51,:cluster_3740962130_61746218_4_1,:cluster_3740962130_61746218_4,77,1,105.07,0.64,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.156,-147.53,-2.76,245.18,0.38,0.1589
240.0,32,car,6245.75,12427.15,6.35,-0.6,1497089835#0_0,1497089835#0,77,1,195.48,5.28,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.156,-147.27,-41.74,0.058,208.32,0.0
240.0,33,truck,5084.34,12505.1,13.54,0.23,1194673416#0_0,1194673416#0,77,0,533.44,3.05,0,safety,1,1,CH1_5.86GHz_V2V,0.169,-118.59,-23.98,0.058,42.08,0.0
240.0,34,car,2308.41,9044.68,16.16,0.58,1110164317_0,1110164317,77,2,212.29,0.05,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.169,-118.29,-13.64,1.223,3.7,0.0042
240.0,35,car,2383.8,9243.13,16.11,-0.4,1110164317_0,1110164317,77,1,212.29,0.05,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.169,-124.52,-27.1,0.281,14.65,0.0
240.0,37,car,2426.61,10553.54,0.0,-0.0,1251954786#5_0,1251954786#5,77,1,163.82,15.63,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.169,-126.84,-6.73,5.554,2.59,0.045
240.0,38,motorcycle,6759.16,12424.11,16.59,0.86,431532857#5_0,431532857#5,77,0,361.88,11.25,0,safety,1,2,CH2_5.88GHz_EMERG,0.169,-117.92,-21.66,0.098,24.89,0.0001
240.0,39,car,4467.7,12717.3,15.87,0.11,1286537540_1,1286537540,77,5,27.64,0.13,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.169,-115.6,40.71,135.24,0.72,1.0
240.0,4,motorcycle,2884.55,9970.94,0.2,-0.25,1159872651#0_0,1159872651#0,77,2,106.11,15.33,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.156,-144.11,0.54,437.133,0.37,0.3751
240.0,40,motorcycle,3604.59,8910.94,15.52,2.5,1110178620#0_1,1110178620#0,77,4,19.48,0.8,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.169,-116.66,39.44,262.04,0.44,1.0
240.0,41,car,2825.89,10059.36,15.53,-0.9,1132710443#3_0,1132710443#3,77,2,91.32,0.29,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.169,-127.89,15.55,520.386,0.45,0.9913
240.0,42,car,3575.76,9085.35,16.33,0.67,1110178624#6_0,1110178624#6,77,3,176.78,0.81,0,infotainment,5,3,CH3_5.90GHz_V2I,0.169,-120.68,-8.44,3.861,10.79,0.0252
240.0,43,car,2460.34,8792.1,15.59,-0.49,24231604#2_1,24231604#2,77,2,102.83,9.01,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.169,-125.28,18.89,629.273,0.43,0.9973
240.0,44,car,2301.86,11558.45,6.36,-4.5,-52736010#0_0,-52736010#0,77,4,22.28,4.09,0,safety,1,3,CH3_5.90GHz_V2I,0.169,-120.34,43.89,291.572,0.44,1.0
240.0,45,car,4466.11,12744.89,16.0,0.25,1286537540_1,1286537540,77,5,27.64,0.13,0,infotainment,5,1,CH1_5.86GHz_V2V,0.169,-95.24,39.04,129.68,0.74,1.0
240.0,46,car,4553.33,12555.91,16.59,0.44,28709469#0_1,28709469#0,77,3,101.92,3.91,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.156,-126.35,1.88,538.717,0.37,0.4899
240.0,47,car,2144.11,10285.55,15.6,0.21,332773260#10_0,332773260#10,77,0,389.39,15.6,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.169,-127.71,-25.35,0.042,951.69,0.0
240.0,48,car,7647.77,11162.48,13.26,-0.81,-92426565#3_0,-92426565#3,77,0,761.51,2.91,0,safety,1,1,CH1_5.86GHz_V2V,0.169,-133.63,-32.38,0.008,288.28,0.0
240.0,49,car,2019.39,11028.61,15.62,-0.44,1109191939#2_0,1109191939#2,77,1,105.07,0.64,0,infotainment,5,3,CH3_5.90GHz_V2I,0.169,-115.23,29.72,197.47,0.63,0.9999
240.0,5,car,2414.44,7803.81,15.24,1.81,1090570620#0_0,1090570620#0,77,1,225.51,6.77,1,safety,1,2,CH2_5.88GHz_EMERG,0.169,-131.57,-8.09,2.081,1.58,0.0284
240.0,50,car,6123.86,13338.25,16.03,-0.4,24403215#1_0,24403215#1,77,0,765.24,0.22,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.169,-122.21,-26.2,0.035,116.19,0.0
240.0,51,car,4440.06,11941.44,16.13,0.21,217565204#3_0,217565204#3,77,0,560.27,3.45,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.156,-139.45,-60.0,0.058,208.32,0.0
240.0,52,car,2210.35,7223.66,16.58,0.14,229976708#8_0,229976708#8,77,0,311.59,0.39,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.169,-124.77,-12.94,1.432,8.81,0.0053
240.0,53,truck,7153.03,12364.02,13.79,0.06,:cluster_4703745979_6884057005_7_1,:cluster_4703745979_6884057005_7,77,1,161.44,0.29,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.169,-111.69,-9.45,1.55,3.01,0.0178
240.0,54,car,2281.93,11568.42,10.45,-4.35,462585138#1_0,462585138#1,77,4,22.28,4.09,0,infotainment,5,6,CH6_140GHz_6G_THz,0.156,-135.84,10.74,1473.727,0.39,0.9552
240.0,55,car,4143.39,7614.57,0.0,0.0,1509685699_0,1509685699,77,0,334.33,9.56,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.169,-119.69,-23.8,0.12,33.78,0.0001
240.0,56,car,2299.9,10657.37,15.63,-0.85,1251954788#5_1,1251954788#5,77,1,163.82,15.63,0,safety,1,3,CH3_5.90GHz_V2I,0.169,-111.14,-18.85,0.374,6.85,0.0007
240.0,57,motorcycle,2081.22,8335.74,13.31,1.9,:6521889001_0_2,:6521889001_0,77,1,217.25,1.02,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.169,-118.31,-7.42,4.806,1.26,0.0357
240.0,58,car,7023.09,12671.7,5.34,-3.65,-302944323#0_0,-302944323#0,77,1,192.52,8.16,0,infotainment,5,1,CH1_5.86GHz_V2V,0.169,-125.18,-10.08,1.352,30.01,0.0144
240.0,59,car,4467.44,12501.04,12.68,1.91,28477133#2_0,28477133#2,77,3,101.92,3.91,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.169,-88.69,17.34,57.851,1.12,0.9954
240.0,6,bus,3623.39,8629.89,9.55,0.79,1110178624#2_0,1110178624#2,77,3,86.1,6.58,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.169,-116.09,9.17,321.011,0.44,0.9247
240.0,60,emergency,2221.29,7687.41,22.01,2.62,1103401541#0_0,1103401541#0,77,1,225.51,6.77,1,emergency,2,3,CH3_5.90GHz_V2I,0.169,-112.69,-11.13,2.141,1.92,0.01
240.0,61,car,4513.0,12871.58,4.9,-3.4,-36327872#0_0,-36327872#0,77,3,49.49,0.21,0,safety,1,1,CH1_5.86GHz_V2V,0.169,-92.71,27.75,92.198,0.45,0.9999
240.0,62,car,4127.54,12505.62,13.35,-3.27,-112994290#1_0,-112994290#1,77,0,339.93,0.67,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.156,-127.42,-48.77,0.058,69.68,0.0
240.0,63,motorcycle,3535.46,6689.28,16.26,0.22,-1384917246_1,-1384917246,77,1,62.69,4.1,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.169,-136.21,33.26,110.484,0.46,1.0
240.0,64,motorcycle,6150.88,12256.23,11.63,0.64,:13247453932_7_0,:13247453932_7,77,1,195.48,5.28,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.169,-120.54,-21.43,0.103,39.1,0.0003
240.0,65,motorcycle,1965.02,12270.3,6.5,0.55,-38767895#0_0,-38767895#0,77,0,643.64,3.81,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.169,-116.82,-33.79,0.012,332.06,0.0
240.0,66,car,2126.18,11647.16,10.31,-1.97,-487959500#1_0,-487959500#1,77,4,15.65,3.91,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.169,-143.71,31.13,1034.255,0.44,1.0
240.0,67,car,7861.21,13046.88,16.07,-0.23,122912057#33_0,122912057#33,77,0,686.0,10.77,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.169,-128.96,-35.59,0.008,502.88,0.0
240.0,68,car,2141.76,11648.65,6.4,0.31,:cluster_3157768120_3740962156_61748553_7_0,:cluster_3157768120_3740962156_61748553_7,77,4,15.65,3.91,0,safety,1,2,CH2_5.88GHz_EMERG,0.169,-124.32,47.9,159.125,0.44,1.0
240.0,69,car,7266.93,7509.89,7.78,0.32,-609926717#8_0,-609926717#8,77,0,736.56,5.06,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.169,-122.28,-48.77,0.014,277.7,0.0
240.0,7,car,3192.66,7706.42,16.33,-0.25,1534247766#0_0,1534247766#0,77,0,428.39,9.15,0,safety,1,3,CH3_5.90GHz_V2I,0.169,-115.29,-14.29,1.054,2.71,0.0033
240.0,70,car,3537.2,6626.61,12.16,1.46,-1391538489_1,-1391538489,77,1,62.69,4.1,0,infotainment,5,3,CH3_5.90GHz_V2I,0.169,-126.54,34.43,228.787,0.6,1.0
240.0,71,truck,4478.61,7431.14,13.64,-0.01,1308999493#1_0,1308999493#1,77,1,208.61,1.28,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.156,-146.67,-31.6,0.399,10.39,0.0
240.0,72,motorcycle,1936.31,7371.95,16.19,0.05,229976708#6_0,229976708#6,77,0,311.59,0.39,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.169,-130.15,-23.08,0.071,56.85,0.0001
240.0,73,car,8275.15,6963.7,7.04,0.22,:3148668038_7_0,:3148668038_7,77,0,1146.66,0.74,0,safety,1,1,CH1_5.86GHz_V2V,0.169,-135.5,-31.84,0.009,254.8,0.0
240.0,74,car,4463.75,12876.44,5.11,0.09,:cluster_1282881297_298815516_3677662641_6132913640_#1more_19_0,:cluster_1282881297_298815516_3677662641_6132913640_#1more_19,77,3,49.49,0.21,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.156,-126.25,3.95,720.351,0.38,0.6645
240.0,75,car,4044.68,8902.0,5.86,-3.79,148986967_0,148986967,77,0,353.79,10.12,1,safety,1,2,CH2_5.88GHz_EMERG,0.169,-111.15,-21.18,0.11,22.34,0.0001
240.0,76,bus,3105.76,10975.85,11.19,0.79,:cluster_669247545_7183761877_14_0,:cluster_669247545_7183761877_14,77,0,799.74,11.19,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.169,-127.71,-22.99,0.072,55.82,0.0001
240.0,77,car,3267.22,9427.29,12.39,-0.74,-27785830#3_0,-27785830#3,77,2,200.38,3.28,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.169,-124.48,-10.52,2.453,5.32,0.0124
240.0,78,car,666.96,11317.78,12.52,0.08,38767920#0_0,38767920#0,77,0,1361.94,2.46,0,infotainment,5,4,CH4_5.92GHz_AUTON,0.169,-128.43,-44.08,0.003,13864.07,0.0
240.0,79,car,4678.14,7370.26,12.36,-3.68,-27935425#1_0,-27935425#1,77,1,208.61,1.28,0,infotainment,5,5,CH5_28GHz_mmWave,0.169,-138.68,-31.49,0.102,391.17,0.0
240.0,8,car,3463.38,9386.4,15.67,-0.65,370390351#0_0,370390351#0,77,2,69.18,0.59,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.169,-76.23,4.97,205.07,0.49,0.739
240.0,9,car,4208.6,10779.94,16.57,1.09,217565204#12_0,217565204#12,77,1,74.2,0.5,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.169,-62.15,-2.11,13.839,0.72,0.1919
241.0,0,car,3496.32,7379.77,6.89,0.03,27934854#0_0,27934854#0,78,0,434.55,9.08,0,safety,1,1,CH1_5.86GHz_V2V,0.167,-113.35,-25.03,0.045,53.5,0.0
241.0,1,car,4144.52,8575.59,16.57,0.59,1246426788#1_0,1246426788#1,78,2,197.67,16.57,1,autonomous_driving,4,5,CH5_28GHz_mmWave,0.167,-129.35,-45.84,0.014,832.24,0.0
241.0,10,car,7206.54,8239.12,13.05,0.21,380929050_0,380929050,78,0,724.65,5.05,0,safety,1,2,CH2_5.88GHz_EMERG,0.167,-137.52,-33.43,0.007,367.0,0.0
241.0,11,car,2547.84,8755.48,7.98,1.4,24231604#2_1,24231604#2,78,1,111.2,8.36,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.167,-108.44,26.26,174.532,0.44,0.9998
241.0,13,car,4278.49,11287.62,16.47,0.87,1150911345_0,1150911345,78,0,527.72,0.04,0,safety,1,3,CH3_5.90GHz_V2I,0.167,-123.59,-22.34,0.168,14.72,0.0001
241.0,14,car,4162.71,10701.63,16.57,0.5,217565204#12_0,217565204#12,78,1,74.28,0.06,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.167,-131.13,11.52,392.605,0.43,0.9655
241.0,15,car,6198.24,8422.43,16.08,-0.31,377105485_0,377105485,78,0,1024.83,3.03,0,safety,1,1,CH1_5.86GHz_V2V,0.167,-133.87,-18.9,0.184,13.43,0.0005
241.0,16,car,3612.07,8731.09,15.72,-0.41,1110178624#5_0,1110178624#5,78,3,91.1,4.99,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.167,-118.24,-1.39,314.753,0.43,0.2336
241.0,17,car,2245.93,11579.7,11.67,1.79,462585136#0_0,462585136#0,78,4,43.92,3.4,0,safety,1,2,CH2_5.88GHz_EMERG,0.167,-127.78,37.55,124.732,0.44,1.0
241.0,18,motorcycle,3833.53,10204.24,15.07,-0.59,1150911345_0,1150911345,78,0,596.45,1.5,0,safety,1,3,CH3_5.90GHz_V2I,0.167,-118.44,-31.32,0.021,113.24,0.0
241.0,19,car,4325.48,8495.66,0.0,0.0,151676283#1_1,151676283#1,78,2,3.21,0.0,1,safety,1,1,CH1_5.86GHz_V2V,0.167,-117.9,60.59,201.276,0.43,1.0
241.0,20,motorcycle,3608.24,8876.75,14.91,-1.41,1110178620#0_1,1110178620#0,78,4,18.57,0.9,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.167,-115.94,42.55,282.694,0.43,1.0
241.0,21,motorcycle,7333.24,12598.52,6.91,1.61,:256093160_4_0,:256093160_4,78,1,202.12,9.51,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.167,-121.99,-22.58,0.795,5.45,0.0002
241.0,22,car,2189.12,8161.54,12.35,-1.98,464465165#0_0,464465165#0,78,1,219.58,2.32,1,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.167,-140.19,-46.04,0.058,69.74,0.0
241.0,23,car,6947.51,10838.1,16.64,0.47,-217568905#7_0,-217568905#7,78,0,766.12,3.52,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.167,-150.0,-60.0,0.058,208.37,0.0
241.0,24,truck,3532.62,7959.08,6.5,-0.68,:348036183_0_0,:348036183_0,78,0,411.49,9.47,0,safety,1,2,CH2_5.88GHz_EMERG,0.167,-117.32,-10.42,1.255,2.33,0.0128
241.0,25,car,3524.63,9327.52,16.27,0.01,133903616#15_0,133903616#15,78,3,101.2,0.07,0,safety,1,3,CH3_5.90GHz_V2I,0.167,-111.38,28.54,189.689,0.43,0.9999
241.0,26,car,4326.61,8498.66,0.0,0.0,151676283#1_0,151676283#1,78,2,3.21,0.0,1,infotainment,5,2,CH2_5.88GHz_EMERG,0.167,-122.25,61.77,205.211,0.61,1.0
241.0,27,car,2790.18,10126.36,15.41,-0.4,1132710443#2_1,1132710443#2,78,2,91.6,0.44,0,infotainment,5,3,CH3_5.90GHz_V2I,0.167,-105.99,29.82,198.165,0.62,0.9999
241.0,28,motorcycle,4130.25,7290.36,9.85,0.29,1055330327#0_0,1055330327#0,78,0,324.48,9.85,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.167,-115.04,-15.47,0.807,5.37,0.0022
241.0,29,car,6800.45,13011.94,16.18,0.37,1259587205#1_1,1259587205#1,78,0,410.56,8.83,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.167,-126.8,-42.34,0.014,277.69,0.0
