timestamp,vehicle_id,vehicle_type,x,y,speed,acceleration,lane,road,heading,distance,waiting_time,network_vehicle_count,network_avg_speed,network_avg_waiting_time,edge_vehicle_count,edge_queue_length
258.0,9,car,4062.27,10532.41,16.54,0.2,217565204#12_0,217565204#12,210.16,3194.17,0.0,83,12.24,1.86,2,0
259.0,0,car,3236.19,7399.16,10.51,-3.59,27934854#3_0,27934854#3,274.17,3309.55,0.0,84,12.05,1.95,1,0
259.0,1,car,3873.65,8637.79,16.43,0.03,1548763786#1_0,1548763786#1,261.15,2365.46,0.0,84,12.05,1.95,1,0
259.0,10,car,6980.9,8184.36,13.16,0.35,380929050_0,380929050,284.7,2918.58,0.0,84,12.05,1.95,1,0
259.0,11,car,2296.53,8864.29,15.67,0.26,24231604#2_0,24231604#2,292.76,2932.67,0.0,84,12.05,1.95,2,1
259.0,13,car,4248.0,11538.94,15.93,-0.63,1150911345_0,1150911345,26.48,2551.03,0.0,84,12.05,1.95,2,0
259.0,14,car,4015.92,10452.72,16.0,-0.59,217565204#12_0,217565204#12,210.28,3167.32,0.0,84,12.05,1.95,2,0
259.0,15,car,6472.2,8331.23,15.86,-0.45,377105485_1,377105485,109.33,2737.53,0.0,84,12.05,1.95,1,0
259.0,16,car,3582.64,9015.4,15.64,-0.04,1110178624#6_0,1110178624#6,354.06,2760.52,0.0,84,12.05,1.95,3,1
259.0,17,car,2143.78,11633.39,0.0,0.0,462585136#0_0,462585136#0,309.57,2922.07,8.0,84,12.05,1.95,1,1
259.0,18,motorcycle,3995.74,10435.46,15.87,-0.68,1150911345_0,1150911345,30.61,2831.41,0.0,84,12.05,1.95,2,0
259.0,19,car,4325.48,8495.66,0.0,0.0,151676283#1_1,151676283#1,290.28,2565.41,24.0,84,12.05,1.95,2,2
259.0,20,motorcycle,3636.27,8610.59,6.98,-4.5,1110178620#6_1,1110178620#6,169.99,1531.8,0.0,84,12.05,1.95,1,0
259.0,21,motorcycle,7139.55,12574.19,9.71,-3.73,323046075_0,323046075,269.4,2288.45,0.0,84,12.05,1.95,1,0
259.0,22,car,2373.93,8292.19,16.34,0.48,239438610#0_0,239438610#0,57.86,2245.45,0.0,84,12.05,1.95,1,0
259.0,23,car,6704.65,10870.25,16.37,0.46,-217568905#7_0,-217568905#7,331.98,2619.09,0.0,84,12.05,1.95,2,0
259.0,24,truck,3445.32,7861.8,7.3,1.09,-232237168#0_0,-232237168#0,286.08,1736.3,0.0,84,12.05,1.95,1,0
259.0,25,car,3569.41,9177.39,0.0,-0.0,1110190684#0_0,1110190684#0,190.77,2179.89,4.0,84,12.05,1.95,1,1
259.0,26,car,4326.61,8498.66,0.0,0.0,151676283#1_0,151676283#1,290.32,2231.09,30.0,84,12.05,1.95,2,2
259.0,27,car,2963.2,9897.61,16.59,1.11,133903616#1_0,133903616#1,137.04,2350.3,0.0,84,12.05,1.95,1,0
259.0,28,motorcycle,4131.48,7457.53,9.39,0.16,:cluster_12695945997_12695946000_12695960101_12695960102_#4more_8_0,:cluster_12695945997_12695946000_12695960101_12695960102_#4more_8,1.59,2257.02,0.0,84,12.05,1.95,1,0
259.0,29,car,6636.7,13248.68,15.4,-0.74,1259587205#5_1,1259587205#5,326.03,2381.66,0.0,84,12.05,1.95,1,0
259.0,3,car,2914.46,8565.63,11.02,0.04,-655062381#0_0,-655062381#0,7.17,3217.63,0.0,84,12.05,1.95,1,0
259.0,30,motorcycle,7073.82,12353.79,16.44,0.21,1259588604#2_0,1259588604#2,282.04,2379.44,0.0,84,12.05,1.95,1,0
259.0,31,motorcycle,2105.64,11199.78,15.87,-0.13,1109191939#5_1,1109191939#5,28.36,2479.94,0.0,84,12.05,1.95,1,0
259.0,32,car,6026.05,12440.7,16.52,0.83,1212051314#0_0,1212051314#0,272.16,1882.35,0.0,84,12.05,1.95,1,0
259.0,33,truck,4827.04,12529.43,13.29,-0.25,1194673416#5_1,1194673416#5,275.95,1955.73,0.0,84,12.05,1.95,1,0
259.0,34,car,2409.58,9320.32,8.76,-4.5,1110164317_1,1110164317,20.55,1503.76,0.0,84,12.05,1.95,2,1
259.0,35,car,2414.67,9324.78,0.0,0.0,1110164317_0,1110164317,20.54,1453.61,11.0,84,12.05,1.95,2,1
259.0,37,car,2426.61,10553.54,0.0,0.0,1251954786#5_0,1251954786#5,132.16,1782.41,24.0,84,12.05,1.95,1,1
259.0,38,motorcycle,6525.79,12437.94,16.41,0.98,1497089831#1_0,1497089831#1,257.6,1931.92,0.0,84,12.05,1.95,1,0
259.0,39,car,4448.4,12416.89,15.84,-0.2,15802887#2_0,15802887#2,185.11,1027.5,0.0,84,12.05,1.95,2,0
259.0,4,motorcycle,2884.59,9970.97,0.0,0.0,1159872651#0_0,1159872651#0,50.39,2629.31,19.0,84,12.05,1.95,1,1
259.0,40,motorcycle,3634.18,8623.1,12.35,-1.41,:1469644231_7_1,:1469644231_7,170.69,1501.56,0.0,84,12.05,1.95,1,0
259.0,41,car,3023.63,9832.63,15.45,-0.38,133903616#2_0,133903616#2,135.52,1815.22,0.0,84,12.05,1.95,1,0
259.0,42,car,3571.47,9144.88,0.0,0.0,1110178624#6_0,1110178624#6,354.78,1452.48,13.0,84,12.05,1.95,3,1
259.0,43,car,2263.93,8874.77,0.02,-0.06,24231604#2_1,24231604#2,295.06,1750.29,2.0,84,12.05,1.95,2,1
259.0,44,car,2195.07,11351.87,16.54,0.08,8680571#1_0,8680571#1,205.88,1582.53,0.0,84,12.05,1.95,3,0
259.0,45,car,4450.93,12442.41,15.83,-0.28,15802887#2_0,15802887#2,187.85,1723.69,0.0,84,12.05,1.95,2,0
259.0,46,car,4451.67,12381.17,10.13,-4.44,28477133#8_0,28477133#8,185.41,1498.68,0.0,84,12.05,1.95,1,0
259.0,47,car,1993.66,10023.64,15.41,-0.17,:cluster_254920205_3399067461_0_0,:cluster_254920205_3399067461_0,201.77,1576.61,0.0,84,12.05,1.95,1,0
259.0,48,car,7514.66,11042.73,16.19,0.42,-217568905#7_0,-217568905#7,264.06,1432.37,0.0,84,12.05,1.95,2,0
259.0,49,car,2162.09,11298.89,16.24,0.46,1109191939#11_0,1109191939#11,28.05,1736.13,0.0,84,12.05,1.95,1,0
259.0,5,car,2283.5,7994.69,8.98,2.16,:1472248431_3_0,:1472248431_3,339.05,2895.86,0.0,84,12.05,1.95,1,0
259.0,50,car,5821.2,13377.33,16.09,0.57,24403215#4_0,24403215#4,276.13,1488.03,0.0,84,12.05,1.95,1,0
259.0,51,car,4330.74,11668.39,15.4,-0.89,217565204#4_0,217565204#4,210.06,1507.96,0.0,84,12.05,1.95,1,0
259.0,52,car,2508.04,7250.03,15.49,-1.09,229976708#14_0,229976708#14,94.85,1447.43,0.0,84,12.05,1.95,1,0
259.0,53,truck,6997.2,12376.03,9.12,1.02,:cluster_251099557_298830706_1_0,:cluster_251099557_298830706_1,278.61,1030.96,0.0,84,12.05,1.95,1,0
259.0,54,car,2177.63,11318.34,15.86,-0.57,8680571#1_0,8680571#1,208.13,907.22,0.0,84,12.05,1.95,3,0
259.0,55,car,4143.39,7614.57,0.0,0.0,1509685699_0,1509685699,178.43,695.35,29.0,84,12.05,1.95,1,1
259.0,56,car,2060.91,10842.07,15.39,0.01,1251954788#11_1,1251954788#11,304.66,1318.62,0.0,84,12.05,1.95,1,0
259.0,57,motorcycle,1952.21,8527.82,9.46,1.56,172853384#1_0,172853384#1,327.59,1022.02,0.0,84,12.05,1.95,1,0
259.0,58,car,7153.68,12481.94,16.13,-0.31,173431799#7_1,173431799#7,178.54,918.1,0.0,84,12.05,1.95,1,0
259.0,59,car,4440.54,12235.41,16.65,1.26,1314297630#1_0,1314297630#1,175.19,1080.51,0.0,84,12.05,1.95,1,0
259.0,6,bus,3596.38,8882.72,13.85,0.11,1110178624#6_0,1110178624#6,354.0,2955.67,0.0,84,12.05,1.95,3,1
259.0,60,emergency,2495.55,7771.77,13.22,-0.53,1073384217#0_1,1073384217#0,75.82,1074.27,0.0,84,12.05,1.95,1,0
259.0,61,car,4277.34,12956.22,15.64,-0.46,:702719479_0_1,:702719479_0,296.34,838.3,0.0,84,12.05,1.95,1,0
259.0,62,car,4221.34,12601.1,15.98,0.09,1280763065#0-AddedOffRampEdge_0,1280763065#0-AddedOffRampEdge,95.99,806.38,0.0,84,12.05,1.95,1,0
259.0,63,motorcycle,3527.87,6987.96,14.94,-1.23,-1340257806#4_0,-1340257806#4,357.76,765.69,0.0,84,12.05,1.95,1,0
259.0,64,motorcycle,6176.74,12429.72,4.55,0.35,1497089836#1_1,1497089836#1,275.48,570.84,0.0,84,12.05,1.95,1,0
259.0,65,motorcycle,2069.73,12100.51,15.8,-0.39,38767888#12_0,38767888#12,88.46,440.49,0.0,84,12.05,1.95,1,0
259.0,66,car,2258.14,11485.73,15.55,-0.32,8680571#1_0,8680571#1,199.96,804.63,0.0,84,12.05,1.95,3,0
259.0,67,car,7667.35,12874.29,15.73,-0.42,122912057#41_0,122912057#41,221.12,805.92,0.0,84,12.05,1.95,1,0
259.0,68,car,2202.23,11912.59,15.75,-0.9,:966873087_5_0,:966873087_5,12.79,792.34,0.0,84,12.05,1.95,1,0
259.0,69,car,7328.71,7651.0,8.1,-0.51,-609926717#4_0,-609926717#4,21.45,411.37,0.0,84,12.05,1.95,1,0
259.0,7,car,3489.86,7686.05,11.51,-4.24,1534247766#1_0,1534247766#1,95.46,3122.28,0.0,84,12.05,1.95,1,0
259.0,70,car,3530.27,6926.83,15.97,0.14,-413271593_0,-413271593,357.56,608.8,0.0,84,12.05,1.95,1,0
259.0,71,truck,4223.47,7463.26,13.36,-0.1,1238363941#1_0,1238363941#1,270.44,541.23,0.0,84,12.05,1.95,1,0
259.0,72,motorcycle,2176.65,7221.3,15.32,-0.27,229976708#8_0,229976708#8,87.32,617.0,0.0,84,12.05,1.95,1,0
259.0,73,car,8318.11,7243.73,16.29,-0.22,-24400290#7_0,-24400290#7,4.71,490.53,0.0,84,12.05,1.95,1,0
259.0,74,car,4475.23,12605.74,16.64,0.52,15802887#2-AddedOnRampEdge_1,15802887#2-AddedOnRampEdge,176.63,405.28,0.0,84,12.05,1.95,1,0
259.0,75,car,4043.45,8680.92,16.47,0.63,24299079#13_0,24299079#13,187.31,381.24,0.0,84,12.05,1.95,1,0
259.0,76,bus,3223.08,10745.32,13.67,-0.05,764329014#8_0,764329014#8,155.14,334.38,0.0,84,12.05,1.95,1,0
259.0,77,car,3280.51,9561.83,16.57,2.54,370390351#2_1,370390351#2,315.72,281.46,0.0,84,12.05,1.95,1,0
259.0,78,car,911.12,11283.88,13.05,-0.43,38767920#0_0,38767920#0,97.9,310.5,0.0,84,12.05,1.95,1,0
259.0,79,car,4444.6,7438.45,15.67,-0.01,1308999493#2_0,1308999493#2,281.85,287.07,0.0,84,12.05,1.95,1,0
259.0,8,car,3248.08,9600.67,15.41,-0.66,:3801688124_0_0,:3801688124_0,316.84,2091.18,0.0,84,12.05,1.95,1,0
259.0,80,car,5331.55,7809.81,9.28,1.85,-1157609914#19_0,-1157609914#19,2.58,170.74,0.0,84,12.05,1.95,1,0
259.0,81,car,8537.82,13298.84,6.07,1.33,:766835937_3_0,:766835937_3,309.11,129.99,0.0,84,12.05,1.95,1,0
259.0,82,car,3634.72,6855.7,9.01,2.01,-27936013#1_0,-27936013#1,90.98,87.18,0.0,84,12.05,1.95,1,0
259.0,83,bus,4002.4,12391.57,6.28,-1.1,31231531#1_0,31231531#1,93.38,40.15,0.0,84,12.05,1.95,1,0
259.0,84,car,1878.23,11359.75,10.07,0.52,-1249434048#1_0,-1249434048#1,28.25,58.66,0.0,84,12.05,1.95,1,0
259.0,85,car,6910.49,6743.94,8.32,0.61,-609926717#27_0,-609926717#27,7.67,24.12,0.0,84,12.05,1.95,1,0
259.0,86,emergency,3947.71,8795.75,13.89,0.0,27790764_0,27790764,258.38,0.0,0.0,84,12.05,1.95,1,0
259.0,9,car,4054.33,10518.74,15.83,-0.71,217565204#12_0,217565204#12,210.16,3210.0,0.0,84,12.05,1.95,2,0
260.0,0,car,3230.42,7400.45,6.01,-4.5,:306619236_2_0,:306619236_2,285.38,3315.56,0.0,84,11.85,2.07,1,0
260.0,1,car,3858.12,8635.37,15.72,-0.71,1548763786#1_0,1548763786#1,261.15,2381.18,0.0,84,11.85,2.07,1,0
260.0,10,car,6968.06,8187.73,13.33,0.16,380929050_0,380929050,284.7,2931.9,0.0,84,11.85,2.07,1,0
260.0,11,car,2282.57,8870.15,15.14,-0.52,24231604#2_0,24231604#2,292.76,2947.81,0.0,84,11.85,2.07,2,1
260.0,13,car,4255.23,11553.46,16.2,0.27,1150911345_0,1150911345,26.48,2567.24,0.0,84,11.85,2.07,2,0
260.0,14,car,4007.64,10438.53,16.44,0.44,217565204#12_0,217565204#12,210.28,3183.76,0.0,84,11.85,2.07,2,0
260.0,15,car,6487.83,8325.66,16.6,0.74,377105485_1,377105485,109.6,2754.13,0.0,84,11.85,2.07,1,0
260.0,16,car,3580.88,9031.42,16.12,0.48,1110178624#6_0,1110178624#6,353.75,2776.64,0.0,84,11.85,2.07,3,1
260.0,17,car,2143.78,11633.39,0.0,0.0,462585136#0_0,462585136#0,309.57,2922.07,9.0,84,11.85,2.07,1,1
260.0,18,motorcycle,4003.57,10448.71,15.38,-0.49,1150911345_0,1150911345,30.61,2846.78,0.0,84,11.85,2.07,2,0
260.0,19,car,4325.48,8495.66,0.0,0.0,151676283#1_1,151676283#1,290.28,2565.41,25.0,84,11.85,2.07,2,2
260.0,20,motorcycle,3636.29,8608.98,4.14,-2.84,:cluster_260729372_5942550426_6022021528_6180265403_11_0,:cluster_260729372_5942550426_6022021528_6180265403_11,315.01,1535.94,0.0,84,11.85,2.07,1,0
260.0,21,motorcycle,7133.82,12574.13,5.73,-3.99,323046075_0,323046075,269.4,2294.17,0.0,84,11.85,2.07,1,0
260.0,22,car,2387.22,8300.54,15.69,-0.66,239438610#0_0,239438610#0,57.86,2261.13,0.0,84,11.85,2.07,1,0
260.0,23,car,6696.98,10884.86,16.51,0.14,-217568905#7_0,-217568905#7,332.7,2635.6,0.0,84,11.85,2.07,2,0
260.0,24,truck,3437.02,7864.19,8.64,1.34,-232237168#0_0,-232237168#0,286.08,1744.93,0.0,84,11.85,2.07,1,0
260.0,25,car,3569.41,9177.39,0.0,-0.0,1110190684#0_0,1110190684#0,190.77,2179.89,5.0,84,11.85,2.07,1,1
260.0,26,car,4326.61,8498.66,0.0,0.0,151676283#1_0,151676283#1,290.32,2231.09,31.0,84,11.85,2.07,2,2
260.0,27,car,2974.55,9885.43,16.65,0.06,133903616#1_0,133903616#1,137.04,2366.95,0.0,84,11.85,2.07,1,0
260.0,28,motorcycle,4131.75,7467.13,9.6,0.21,:cluster_12695945997_12695946000_12695960101_12695960102_#4more_8_0,:cluster_12695945997_12695946000_12695960101_12695960102_#4more_8,1.59,2266.63,0.0,84,11.85,2.07,1,0
260.0,29,car,6628.81,13260.39,14.13,-1.27,1259587205#5_1,1259587205#5,326.03,2395.79,0.0,84,11.85,2.07,1,0
260.0,3,car,2916.19,8577.39,11.92,0.9,-655062381#0_0,-655062381#0,10.35,3229.55,0.0,84,11.85,2.07,1,0
260.0,30,motorcycle,7059.18,12356.92,14.97,-1.47,1259588604#2_0,1259588604#2,282.04,2394.4,0.0,84,11.85,2.07,1,0
260.0,31,motorcycle,2112.78,11213.5,15.47,-0.41,1109191939#5_1,1109191939#5,28.16,2495.4,0.0,84,11.85,2.07,1,0
260.0,32,car,6009.56,12441.33,16.49,-0.03,1212051314#0_0,1212051314#0,272.16,1898.84,0.0,84,11.85,2.07,1,0
260.0,33,truck,4813.53,12530.99,13.6,0.3,1194673416#5_1,1194673416#5,276.62,1969.32,0.0,84,11.85,2.07,1,0
260.0,34,car,2411.07,9324.31,4.26,-4.5,1110164317_1,1110164317,20.55,1508.03,0.0,84,11.85,2.07,2,1
260.0,35,car,2414.67,9324.78,0.0,0.0,1110164317_0,1110164317,20.54,1453.61,12.0,84,11.85,2.07,2,1
260.0,37,car,2426.61,10553.54,0.0,0.0,1251954786#5_0,1251954786#5,132.16,1782.41,25.0,84,11.85,2.07,1,1
260.0,38,motorcycle,6510.8,12435.03,15.37,-1.04,1497089831#2_0,1497089831#2,259.35,1947.29,0.0,84,11.85,2.07,1,0
260.0,39,car,4446.94,12400.53,16.4,0.56,15802887#2_0,15802887#2,185.11,1043.9,0.0,84,11.85,2.07,2,0
260.0,4,motorcycle,2884.59,9970.97,0.0,0.0,1159872651#0_0,1159872651#0,50.39,2629.31,20.0,84,11.85,2.07,1,1
260.0,40,motorcycle,3635.44,8615.38,7.85,-4.5,:1469644231_7_1,:1469644231_7,170.69,1509.4,0.0,84,11.85,2.07,1,0
260.0,41,car,3035.11,9821.44,15.98,0.53,:5586382485_2_0,:5586382485_2,133.69,1831.2,0.0,84,11.85,2.07,1,0
260.0,42,car,3571.47,9144.88,0.0,0.0,1110178624#6_0,1110178624#6,354.78,1452.48,14.0,84,11.85,2.07,3,1
260.0,43,car,2263.92,8874.77,0.01,-0.01,24231604#2_1,24231604#2,295.06,1750.3,3.0,84,11.85,2.07,2,1
260.0,44,car,2188.04,11337.86,15.7,-0.84,8680571#1_0,8680571#1,206.86,1598.23,0.0,84,11.85,2.07,3,0
260.0,45,car,4449.23,12426.14,16.34,0.51,15802887#2_0,15802887#2,185.11,1740.03,0.0,84,11.85,2.07,2,0
260.0,46,car,4451.17,12375.88,5.63,-4.5,28477133#8_0,28477133#8,185.4,1504.31,0.0,84,11.85,2.07,1,0
260.0,47,car,1987.85,10008.39,16.32,0.91,332773260#12_0,332773260#12,200.49,1592.93,0.0,84,11.85,2.07,1,0
260.0,48,car,7499.07,11041.11,15.68,-0.51,-217568905#7_0,-217568905#7,264.06,1448.04,0.0,84,11.85,2.07,2,0
260.0,49,car,2169.83,11313.42,16.44,0.19,1109191939#11_0,1109191939#11,28.05,1752.57,0.0,84,11.85,2.07,1,0
260.0,5,car,2279.51,8004.65,10.63,1.65,:1472248431_3_0,:1472248431_3,336.14,2906.49,0.0,84,11.85,2.07,1,0
260.0,50,car,5805.39,13379.03,15.9,-0.19,24403215#4_0,24403215#4,276.13,1503.93,0.0,84,11.85,2.07,1,0
260.0,51,car,4322.96,11654.64,15.84,0.44,217565204#4_0,217565204#4,209.17,1523.79,0.0,84,11.85,2.07,1,0
260.0,52,car,2524.59,7248.38,16.63,1.14,229976708#15_0,229976708#15,95.94,1464.06,0.0,84,11.85,2.07,1,0
260.0,53,truck,6987.03,12377.45,10.28,1.16,431532857#1_0,431532857#1,277.8,1041.24,0.0,84,11.85,2.07,1,0
260.0,54,car,2170.11,11304.28,15.96,0.1,8680571#1_0,8680571#1,208.13,923.19,0.0,84,11.85,2.07,3,0
260.0,55,car,4143.39,7614.57,0.0,0.0,1509685699_0,1509685699,178.43,695.35,30.0,84,11.85,2.07,1,1
260.0,56,car,2048.17,10850.89,15.49,0.1,1251954788#11_1,1251954788#11,304.66,1334.11,0.0,84,11.85,2.07,1,0
260.0,57,motorcycle,1947.53,8535.19,8.73,-0.73,:2598853075_0_0,:2598853075_0,327.57,1030.75,0.0,84,11.85,2.07,1,0
260.0,58,car,7153.81,12465.9,16.0,-0.13,173431799#7_1,173431799#7,180.58,934.1,0.0,84,11.85,2.07,1,0
260.0,59,car,4441.91,12219.17,16.26,-0.39,1314297630#1_0,1314297630#1,175.19,1096.78,0.0,84,11.85,2.07,1,0
260.0,6,bus,3594.83,8896.46,13.83,-0.01,1110178624#6_0,1110178624#6,353.56,2969.51,0.0,84,11.85,2.07,3,1
260.0,60,emergency,2511.2,7775.72,16.14,2.92,1073384217#1_1,1073384217#1,75.87,1090.41,0.0,84,11.85,2.07,1,0
260.0,61,car,4262.59,12963.68,16.53,0.89,128510750#3_1,128510750#3,297.02,854.83,0.0,84,11.85,2.07,1,0
260.0,62,car,4236.72,12599.49,15.47,-0.5,1280763065#0-AddedOffRampEdge_0,1280763065#0-AddedOffRampEdge,95.99,821.85,0.0,84,11.85,2.07,1,0
260.0,63,motorcycle,3527.23,7004.37,16.41,1.47,-1340257806#4_0,-1340257806#4,357.76,782.1,0.0,84,11.85,2.07,1,0
260.0,64,motorcycle,6170.18,12430.4,6.57,2.02,:1371978392_0_1,:1371978392_0,276.26,577.41,0.0,84,11.85,2.07,1,0
260.0,65,motorcycle,2084.93,12101.07,15.22,-0.59,38767888#12_0,38767888#12,87.89,455.7,0.0,84,11.85,2.07,1,0
260.0,66,car,2252.63,11470.52,16.2,0.65,8680571#1_0,8680571#1,199.96,820.82,0.0,84,11.85,2.07,3,0
260.0,67,car,7657.26,12861.98,15.97,0.24,122912057#41_0,122912057#41,214.7,821.89,0.0,84,11.85,2.07,1,0
260.0,68,car,2205.87,11928.81,16.63,0.88,-1356342406_0,-1356342406,12.56,808.97,0.0,84,11.85,2.07,1,0
260.0,69,car,7331.5,7658.11,7.64,-0.45,-609926717#4_0,-609926717#4,21.45,419.01,0.0,84,11.85,2.07,1,0
260.0,7,car,3497.38,7685.11,7.6,-3.91,:cluster_11374930008_11374930009_11374930010_11374930011_9_0,:cluster_11374930008_11374930009_11374930010_11374930011_9,98.08,3129.88,0.0,84,11.85,2.07,1,0
260.0,70,car,3529.64,6943.11,16.29,0.32,-413271593_0,-413271593,357.75,625.09,0.0,84,11.85,2.07,1,0
260.0,71,truck,4209.79,7463.37,13.68,0.32,1238363941#1_0,1238363941#1,270.44,554.91,0.0,84,11.85,2.07,1,0
260.0,72,motorcycle,2191.81,7222.15,15.18,-0.13,229976708#8_0,229976708#8,85.33,632.19,0.0,84,11.85,2.07,1,0
260.0,73,car,8319.4,7259.37,15.69,-0.6,-24400290#7_0,-24400290#7,4.71,506.22,0.0,84,11.85,2.07,1,0
260.0,74,car,4474.83,12590.31,15.47,-1.17,15802887#2-AddedOnRampEdge_1,15802887#2-AddedOnRampEdge,185.28,420.75,0.0,84,11.85,2.07,1,0
260.0,75,car,4041.68,8667.15,13.88,-2.59,24299079#13_0,24299079#13,187.31,395.12,0.0,84,11.85,2.07,1,0
260.0,76,bus,3228.8,10733.02,13.57,-0.1,764329014#8_0,764329014#8,155.05,347.95,0.0,84,11.85,2.07,1,0
260.0,77,car,3269.78,9572.85,15.37,-1.2,370390351#2_1,370390351#2,315.76,296.83,0.0,84,11.85,2.07,1,0
260.0,78,car,924.35,11282.04,13.36,0.31,38767920#0_0,38767920#0,97.9,323.86,0.0,84,11.85,2.07,1,0
260.0,79,car,4428.47,7441.84,16.49,0.82,1308999493#2_0,1308999493#2,281.85,303.56,0.0,84,11.85,2.07,1,0
260.0,8,car,3236.51,9612.26,16.31,0.9,370390351#6_0,370390351#6,314.26,2107.49,0.0,84,11.85,2.07,1,0
260.0,80,car,5332.05,7821.04,11.24,1.96,-1157609914#19_0,-1157609914#19,2.58,181.97,0.0,84,11.85,2.07,1,0
260.0,81,car,8537.98,13303.99,5.26,-0.81,637909265#1_0,637909265#1,5.12,135.25,0.0,84,11.85,2.07,1,0
260.0,82,car,3646.26,6855.51,11.55,2.54,-27936013#1_0,-27936013#1,90.98,98.73,0.0,84,11.85,2.07,1,0
260.0,83,bus,4009.82,12391.66,7.44,1.16,:347261888_7_0,:347261888_7,90.86,47.59,0.0,84,11.85,2.07,1,0
260.0,84,car,1883.07,11368.76,10.23,0.15,-1249434048#1_0,-1249434048#1,28.25,68.89,0.0,84,11.85,2.07,1,0
260.0,85,car,6911.57,6751.97,8.11,-0.21,-609926717#27_0,-609926717#27,7.67,32.23,0.0,84,11.85,2.07,1,0
260.0,86,emergency,3934.23,8792.98,13.77,-0.12,27790764_0,27790764,258.38,13.77,0.0,84,11.85,2.07,1,0
260.0,9,car,4046.25,10504.83,16.1,0.27,217565204#12_0,217565204#12,210.16,3226.1,0.0,84,11.85,2.07,2,0
261.0,0,car,3228.42,7405.07,5.32,-0.7,:306619236_2_0,:306619236_2,342.12,3320.88,0.0,84,11.57,2.19,1,0
261.0,1,car,3842.65,8632.97,15.66,-0.06,1548763786#1_0,1548763786#1,261.15,2396.83,0.0,84,11.57,2.19,1,0
261.0,10,car,6954.68,8191.24,13.88,0.56,380929050_0,380929050,284.7,2945.78,0.0,84,11.57,2.19,1,0
261.0,11,car,2272.76,8874.26,10.64,-4.5,24231604#2_0,24231604#2,292.76,2958.45,0.0,84,11.57,2.19,2,1
261.0,13,car,4262.9,11567.26,15.78,-0.42,1150911345_0,1150911345,29.54,2583.02,0.0,84,11.57,2.19,2,0
261.0,14,car,3999.49,10424.57,16.19,-0.26,217565204#12_0,217565204#12,210.28,3199.94,0.0,84,11.57,2.19,2,0
261.0,15,car,6502.6,8320.6,15.61,-0.99,377105485_1,377105485,107.25,2769.74,0.0,84,11.57,2.19,1,0
261.0,16,car,3579.2,9046.74,15.41,-0.71,1110178624#6_0,1110178624#6,353.75,2792.05,0.0,84,11.57,2.19,3,1
261.0,17,car,2143.78,11633.39,0.0,0.0,462585136#0_0,462585136#0,309.57,2922.07,10.0,84,11.57,2.19,1,1
261.0,18,motorcycle,4011.98,10462.91,16.49,1.12,1150911345_0,1150911345,30.61,2863.28,0.0,84,11.57,2.19,2,0
261.0,19,car,4325.48,8495.66,0.0,0.0,151676283#1_1,151676283#1,290.28,2565.41,26.0,84,11.57,2.19,2,2
261.0,20,motorcycle,3636.77,8609.93,3.68,-0.46,1155064214#0_1,1155064214#0,78.55,1539.62,0.0,84,11.57,2.19,1,0
261.0,21,motorcycle,7131.07,12573.68,4.18,-1.55,:cluster_3298470907_6141695913_1_0,:cluster_3298470907_6141695913_1,241.1,2298.35,0.0,84,11.57,2.19,1,0
261.0,22,car,2400.95,8309.17,16.2,0.52,239438610#0_0,239438610#0,57.86,2277.33,0.0,84,11.57,2.19,1,0
261.0,23,car,6689.47,10898.82,15.86,-0.65,:3771990524_0_0,:3771990524_0,330.81,2651.45,0.0,84,11.57,2.19,1,0
261.0,24,truck,3427.4,7866.96,10.01,1.37,-232237168#0_0,-232237168#0,286.08,1754.94,0.0,84,11.57,2.19,1,0
261.0,25,car,3569.41,9177.39,0.0,0.0,1110190684#0_0,1110190684#0,190.77,2179.89,6.0,84,11.57,2.19,1,1
261.0,26,car,4326.61,8498.66,0.0,0.0,151676283#1_0,151676283#1,290.32,2231.09,32.0,84,11.57,2.19,2,2
261.0,27,car,2985.77,9873.34,16.49,-0.16,133903616#1_0,133903616#1,137.4,2383.44,0.0,84,11.57,2.19,1,0
261.0,28,motorcycle,4132.01,7476.42,9.3,-0.31,232422095#2_0,232422095#2,1.61,2275.93,0.0,84,11.57,2.19,1,0
261.0,29,car,6623.43,13268.37,9.63,-4.5,1259587205#5_1,1259587205#5,325.98,2405.43,0.0,84,11.57,2.19,1,0
261.0,3,car,2920.49,8587.78,11.25,-0.68,-655062381#0_0,-655062381#0,22.42,3240.8,0.0,84,11.57,2.19,1,0
261.0,30,motorcycle,7044.61,12360.03,14.9,-0.07,1259588604#2_0,1259588604#2,282.04,2409.3,0.0,84,11.57,2.19,1,0
261.0,31,motorcycle,2119.35,11225.78,13.93,-1.53,1109191939#5_1,1109191939#5,28.16,2509.34,0.0,84,11.57,2.19,1,0
261.0,32,car,5994.0,12441.82,15.57,-0.93,1212051314#0_0,1212051314#0,271.64,1914.41,0.0,84,11.57,2.19,1,0
261.0,33,truck,4799.74,12532.59,13.88,0.28,1194673416#5_1,1194673416#5,276.62,1983.2,0.0,84,11.57,2.19,1,0
261.0,34,car,2411.59,9325.69,1.47,-2.79,1110164317_1,1110164317,20.55,1509.5,0.0,84,11.57,2.19,2,1
261.0,35,car,2414.67,9324.78,0.0,0.0,1110164317_0,1110164317,20.54,1453.61,13.0,84,11.57,2.19,2,1
