timestamp,vehicle_id,vehicle_type,application,selected_channel,confidence,spatial_attention,temporal_attention,freq_attention,app_attention,throughput_mbps,latency_ms,pdr,sinr_db,reward
228.0,70,car,cooperative_awareness,3,0.173,0.24,0.25,0.281,0.229,59.338,7.68,0.9018,8.34,0.4511
228.0,71,truck,cooperative_awareness,3,0.173,0.238,0.236,0.275,0.25,0.105,45.65,0.0001,-24.38,-0.2484
228.0,72,motorcycle,cooperative_awareness,3,0.174,0.239,0.243,0.271,0.247,0.462,16.28,0.0009,-17.92,-0.1584
228.0,73,car,cooperative_awareness,3,0.173,0.244,0.234,0.273,0.248,0.003,1393.98,0.0,-41.21,-0.3856
228.0,74,car,cooperative_awareness,3,0.172,0.266,0.226,0.28,0.228,24.303,7.78,0.4314,1.21,0.1456
228.0,75,car,cooperative_awareness,1,0.179,0.254,0.213,0.245,0.289,0.274,15.85,0.0012,-17.18,-0.1308
228.0,8,car,cooperative_awareness,3,0.175,0.24,0.247,0.269,0.244,121.353,7.64,0.9966,18.2,0.7398
228.0,9,car,cooperative_awareness,3,0.175,0.245,0.245,0.267,0.243,176.03,7.63,0.9998,26.49,0.9596
229.0,0,car,cooperative_awareness,3,0.174,0.234,0.248,0.273,0.245,0.018,229.39,0.0,-32.0,-0.3916
229.0,1,car,cooperative_awareness,3,0.177,0.272,0.219,0.268,0.24,0.003,1395.9,0.0,-56.08,-0.433
229.0,10,car,cooperative_awareness,3,0.172,0.25,0.238,0.285,0.228,0.008,487.17,0.0,-35.37,-0.3898
229.0,11,car,cooperative_awareness,3,0.173,0.246,0.248,0.281,0.225,165.467,9.56,0.9997,24.89,0.9061
229.0,13,car,cooperative_awareness,3,0.175,0.245,0.244,0.27,0.241,8.087,10.03,0.082,-4.9,-0.0314
229.0,14,car,cooperative_awareness,3,0.175,0.243,0.247,0.269,0.241,247.638,9.55,1.0,37.27,1.0411
229.0,15,car,cooperative_awareness,3,0.174,0.243,0.253,0.28,0.224,0.005,805.42,0.0,-37.59,-0.3898
229.0,16,car,cooperative_awareness,1,0.182,0.223,0.223,0.257,0.297,117.767,0.65,1.0,35.45,0.8419
229.0,17,car,cooperative_awareness,3,0.175,0.249,0.244,0.268,0.239,2.895,10.92,0.016,-9.77,-0.1063
229.0,18,motorcycle,cooperative_awareness,3,0.175,0.241,0.247,0.27,0.241,0.004,1071.34,0.0,-38.84,-0.3898
229.0,19,car,cooperative_awareness,3,0.18,0.266,0.238,0.262,0.234,0.003,1395.9,0.0,-56.38,-0.4305
229.0,20,motorcycle,cooperative_awareness,3,0.174,0.245,0.251,0.279,0.224,10.638,9.91,0.127,-3.51,-0.0509
229.0,21,motorcycle,cooperative_awareness,3,0.176,0.249,0.242,0.269,0.24,6.101,10.19,0.0522,-6.28,-0.0579
229.0,22,car,cooperative_awareness,3,0.179,0.267,0.233,0.264,0.236,3.724,10.61,0.0238,-8.61,-0.0866
229.0,23,car,cooperative_awareness,3,0.176,0.243,0.247,0.269,0.241,0.17,33.09,0.0002,-22.29,-0.2169
229.0,24,truck,cooperative_awareness,3,0.174,0.237,0.243,0.275,0.246,2.252,11.31,0.0108,-10.91,-0.1065
229.0,25,car,cooperative_awareness,3,0.175,0.24,0.246,0.271,0.243,0.307,22.57,0.0005,-19.71,-0.183
229.0,26,car,cooperative_awareness,3,0.176,0.277,0.207,0.273,0.244,0.003,1395.9,0.0,-59.1,-0.4312
229.0,27,car,cooperative_awareness,3,0.172,0.255,0.236,0.283,0.226,1.55,12.12,0.006,-12.58,-0.1613
229.0,28,motorcycle,cooperative_awareness,3,0.174,0.233,0.248,0.274,0.245,0.791,14.59,0.0021,-15.56,-0.1488
229.0,29,car,cooperative_awareness,3,0.175,0.255,0.251,0.275,0.22,0.855,14.22,0.0024,-15.22,-0.1447
229.0,3,car,cooperative_awareness,1,0.176,0.233,0.242,0.266,0.258,8.767,1.07,0.2745,-0.78,0.1062
229.0,30,motorcycle,cooperative_awareness,3,0.175,0.255,0.248,0.276,0.221,28.374,9.68,0.5207,2.24,0.1843
229.0,31,motorcycle,cooperative_awareness,3,0.174,0.253,0.25,0.276,0.221,188.59,9.56,0.9999,28.38,0.9973
229.0,32,car,cooperative_awareness,3,0.173,0.254,0.225,0.275,0.246,19.578,9.74,0.322,-0.13,0.1115
229.0,33,truck,cooperative_awareness,3,0.174,0.258,0.241,0.278,0.223,0.052,87.15,0.0,-27.48,-0.3514
229.0,34,car,cooperative_awareness,1,0.175,0.24,0.224,0.272,0.264,0.63,6.96,0.0044,-13.5,-0.0881
229.0,35,car,cooperative_awareness,3,0.175,0.24,0.248,0.271,0.242,14.399,9.81,0.204,-1.89,0.0454
229.0,37,car,cooperative_awareness,3,0.174,0.252,0.251,0.276,0.221,246.148,9.55,1.0,37.05,1.0312
229.0,38,motorcycle,cooperative_awareness,3,0.176,0.247,0.245,0.268,0.24,0.54,16.94,0.0012,-17.24,-0.1646
229.0,39,car,cooperative_awareness,1,0.182,0.239,0.209,0.256,0.296,13.554,0.91,0.4937,1.93,0.1654
229.0,4,motorcycle,cooperative_awareness,3,0.175,0.243,0.245,0.271,0.242,3.627,10.64,0.0228,-8.73,-0.0881
229.0,40,motorcycle,cooperative_awareness,3,0.175,0.239,0.247,0.272,0.243,7.507,10.07,0.0728,-5.27,-0.0878
229.0,41,car,cooperative_awareness,3,0.175,0.245,0.242,0.271,0.242,17.158,9.77,0.2658,-0.9,0.0437
229.0,42,car,cooperative_awareness,1,0.182,0.222,0.231,0.254,0.294,1.052,4.42,0.0097,-11.21,-0.0685
229.0,43,car,cooperative_awareness,1,0.176,0.234,0.242,0.266,0.258,95.03,0.66,0.9999,28.6,0.7662
229.0,44,car,cooperative_awareness,3,0.176,0.248,0.245,0.267,0.239,20.988,9.73,0.3549,0.29,0.1239
229.0,45,car,cooperative_awareness,1,0.173,0.258,0.219,0.276,0.247,8.893,1.07,0.2803,-0.69,0.067
229.0,46,car,cooperative_awareness,1,0.183,0.233,0.227,0.25,0.29,0.076,53.46,0.0002,-22.79,-0.2345
229.0,47,car,cooperative_awareness,3,0.174,0.252,0.251,0.276,0.221,0.633,15.86,0.0015,-16.54,-0.1576
229.0,48,car,cooperative_awareness,3,0.175,0.246,0.241,0.271,0.242,0.003,1395.9,0.0,-43.31,-0.3898
229.0,49,car,cooperative_awareness,1,0.176,0.242,0.24,0.263,0.255,107.358,0.65,1.0,32.32,0.8103
229.0,5,car,cooperative_awareness,3,0.179,0.247,0.225,0.245,0.284,256.736,9.55,1.0,38.64,1.0411
229.0,50,car,cooperative_awareness,3,0.176,0.25,0.243,0.267,0.239,0.038,114.07,0.0,-28.77,-0.3836
229.0,51,car,cooperative_awareness,3,0.175,0.254,0.249,0.275,0.221,5.801,10.23,0.0482,-6.52,-0.0632
229.0,52,car,cooperative_awareness,3,0.174,0.24,0.255,0.28,0.224,1.439,12.32,0.0054,-12.91,-0.1252
229.0,53,truck,cooperative_awareness,3,0.175,0.249,0.24,0.27,0.241,26.258,9.69,0.4751,1.72,0.1604
229.0,54,car,cooperative_awareness,3,0.172,0.263,0.229,0.282,0.226,154.078,9.56,0.9994,23.17,0.86
229.0,55,car,cooperative_awareness,3,0.171,0.247,0.231,0.29,0.232,0.314,22.26,0.0005,-19.6,-0.1853
229.0,56,car,cooperative_awareness,1,0.173,0.252,0.226,0.276,0.247,133.658,0.65,1.0,40.23,0.8895
229.0,57,motorcycle,cooperative_awareness,3,0.173,0.241,0.237,0.276,0.246,0.362,20.58,0.0006,-18.99,-0.1774
229.0,58,car,cooperative_awareness,3,0.174,0.258,0.239,0.279,0.223,1.223,12.81,0.0042,-13.64,-0.1427
229.0,59,car,cooperative_awareness,3,0.176,0.249,0.243,0.268,0.239,0.104,47.87,0.0001,-24.41,-0.2607
229.0,6,bus,cooperative_awareness,3,0.174,0.238,0.243,0.274,0.245,220.787,9.55,1.0,33.23,1.0377
229.0,60,emergency,cooperative_awareness,3,0.178,0.273,0.228,0.27,0.229,0.399,19.57,0.0007,-18.57,-0.1783
229.0,61,car,cooperative_awareness,3,0.175,0.252,0.236,0.27,0.241,210.534,9.55,1.0,31.69,1.0281
229.0,62,car,cooperative_awareness,1,0.183,0.232,0.227,0.25,0.29,0.57,7.63,0.0038,-13.95,-0.0923
229.0,63,motorcycle,cooperative_awareness,3,0.173,0.235,0.236,0.279,0.25,193.628,9.56,0.9999,29.14,1.0176
229.0,64,motorcycle,cooperative_awareness,3,0.172,0.261,0.226,0.284,0.228,0.119,43.21,0.0001,-23.85,-0.2451
229.0,65,motorcycle,cooperative_awareness,1,0.173,0.26,0.219,0.275,0.246,0.111,36.79,0.0003,-21.14,-0.189
229.0,66,car,cooperative_awareness,3,0.175,0.257,0.251,0.274,0.219,239.686,9.55,1.0,36.08,1.034
229.0,67,car,cooperative_awareness,3,0.176,0.249,0.244,0.267,0.239,0.123,42.02,0.0001,-23.69,-0.2419
229.0,68,car,cooperative_awareness,1,0.183,0.234,0.227,0.25,0.29,120.718,0.65,1.0,36.34,0.8507
229.0,69,car,cooperative_awareness,3,0.172,0.249,0.237,0.286,0.229,0.003,1395.9,0.0,-40.99,-0.3898
229.0,7,car,cooperative_awareness,3,0.174,0.241,0.254,0.28,0.225,0.108,46.56,0.0001,-24.26,-0.2564
229.0,70,car,cooperative_awareness,1,0.182,0.217,0.226,0.258,0.299,95.891,0.66,0.9999,28.86,0.7705
229.0,71,truck,cooperative_awareness,3,0.173,0.237,0.237,0.278,0.248,0.024,174.2,0.0,-30.75,-0.3898
229.0,72,motorcycle,cooperative_awareness,3,0.175,0.236,0.248,0.272,0.244,0.348,21.03,0.0006,-19.16,-0.1784
229.0,73,car,cooperative_awareness,3,0.173,0.242,0.237,0.275,0.246,0.003,1395.9,0.0,-50.37,-0.3898
229.0,74,car,cooperative_awareness,3,0.173,0.257,0.224,0.274,0.245,209.265,9.55,1.0,31.49,1.0333
229.0,75,car,cooperative_awareness,3,0.177,0.274,0.218,0.269,0.24,0.022,189.39,0.0,-31.13,-0.3949
229.0,76,bus,cooperative_awareness,3,0.172,0.26,0.226,0.285,0.228,0.003,1395.9,0.0,-41.96,-0.3898
229.0,8,car,cooperative_awareness,3,0.175,0.239,0.247,0.271,0.243,1.493,12.22,0.0057,-12.75,-0.1305
229.0,9,car,cooperative_awareness,1,0.182,0.227,0.23,0.251,0.291,117.935,0.65,1.0,35.5,0.8424
230.0,0,car,cooperative_awareness,3,0.173,0.238,0.255,0.285,0.223,0.629,12.15,0.0015,-16.57,-0.1358
230.0,1,car,cooperative_awareness,3,0.178,0.264,0.218,0.266,0.252,0.003,1392.16,0.0,-49.98,-0.4159
230.0,10,car,cooperative_awareness,1,0.182,0.224,0.218,0.262,0.296,0.004,1007.58,0.0,-35.59,-0.3682
230.0,11,car,cooperative_awareness,1,0.176,0.234,0.235,0.273,0.258,112.867,2.03,1.0,33.97,0.815
230.0,13,car,cooperative_awareness,3,0.174,0.249,0.251,0.281,0.22,0.12,39.06,0.0001,-23.79,-0.2278
230.0,14,car,cooperative_awareness,1,0.183,0.226,0.227,0.256,0.29,18.069,2.22,0.6665,3.98,0.2579
230.0,15,car,cooperative_awareness,1,0.176,0.23,0.242,0.271,0.257,0.001,2774.73,0.0,-48.7,-0.3682
230.0,16,car,cooperative_awareness,1,0.173,0.24,0.231,0.282,0.247,125.203,2.03,1.0,37.69,0.8533
230.0,17,car,cooperative_awareness,3,0.175,0.248,0.241,0.273,0.238,3.574,6.92,0.0223,-8.8,-0.0761
230.0,18,motorcycle,cooperative_awareness,3,0.175,0.24,0.244,0.275,0.24,0.003,1392.16,0.0,-40.06,-0.3811
230.0,19,car,cooperative_awareness,3,0.178,0.271,0.241,0.274,0.214,0.003,1392.16,0.0,-47.72,-0.4163
230.0,20,motorcycle,cooperative_awareness,3,0.175,0.237,0.246,0.276,0.241,35.814,5.91,0.6611,3.91,0.2671
230.0,21,motorcycle,cooperative_awareness,3,0.175,0.246,0.243,0.272,0.238,0.514,13.57,0.0011,-17.45,-0.1436
230.0,22,car,cooperative_awareness,3,0.178,0.272,0.238,0.275,0.215,1.518,8.43,0.0058,-12.68,-0.1089
230.0,23,car,cooperative_awareness,3,0.175,0.242,0.243,0.275,0.24,0.12,39.0,0.0001,-23.78,-0.2276
230.0,24,truck,cooperative_awareness,3,0.174,0.235,0.241,0.279,0.244,0.055,78.71,0.0,-27.21,-0.3244
230.0,25,car,cooperative_awareness,3,0.174,0.244,0.252,0.282,0.221,0.594,12.53,0.0014,-16.82,-0.1386
230.0,26,car,cooperative_awareness,1,0.178,0.257,0.191,0.259,0.293,150.948,2.02,1.0,45.44,0.9306
230.0,27,car,cooperative_awareness,1,0.176,0.245,0.215,0.277,0.263,94.659,2.04,0.9999,28.49,0.7541
230.0,28,motorcycle,cooperative_awareness,3,0.173,0.237,0.253,0.286,0.224,1.565,8.35,0.0061,-12.54,-0.1037
230.0,29,car,cooperative_awareness,1,0.183,0.231,0.227,0.254,0.288,1.795,4.23,0.0225,-8.78,-0.0573
230.0,3,car,cooperative_awareness,1,0.176,0.231,0.242,0.271,0.256,0.144,29.79,0.0005,-19.99,-0.1814
230.0,30,motorcycle,cooperative_awareness,3,0.175,0.248,0.239,0.274,0.239,186.579,5.82,0.9999,28.08,0.9968
230.0,31,motorcycle,cooperative_awareness,3,0.175,0.245,0.243,0.273,0.239,246.657,5.81,1.0,37.12,1.0573
230.0,32,car,cooperative_awareness,3,0.172,0.258,0.23,0.287,0.224,0.468,14.34,0.001,-17.86,-0.1473
230.0,33,truck,cooperative_awareness,3,0.174,0.249,0.235,0.275,0.24,0.132,36.12,0.0001,-23.39,-0.2199
230.0,34,car,cooperative_awareness,3,0.172,0.249,0.238,0.288,0.225,0.081,55.39,0.0001,-25.53,-0.2799
230.0,35,car,cooperative_awareness,3,0.174,0.239,0.244,0.276,0.241,6.717,6.39,0.0609,-5.81,-0.0342
230.0,37,car,cooperative_awareness,1,0.176,0.239,0.238,0.269,0.254,38.76,2.1,0.9636,11.36,0.4492
230.0,38,motorcycle,cooperative_awareness,3,0.175,0.245,0.244,0.273,0.238,0.424,15.24,0.0008,-18.3,-0.1545
230.0,39,car,cooperative_awareness,1,0.183,0.237,0.21,0.259,0.294,8.828,2.45,0.2773,-0.74,0.0531
230.0,4,motorcycle,cooperative_awareness,3,0.174,0.241,0.242,0.276,0.241,0.62,12.24,0.0015,-16.63,-0.1363
230.0,40,motorcycle,cooperative_awareness,3,0.173,0.244,0.25,0.284,0.222,27.643,5.94,0.5052,2.06,0.1807
230.0,41,car,cooperative_awareness,3,0.175,0.242,0.244,0.275,0.24,246.569,5.81,1.0,37.11,1.0507
230.0,42,car,cooperative_awareness,3,0.174,0.243,0.251,0.284,0.222,134.634,5.83,0.9983,20.22,0.7987
230.0,43,car,cooperative_awareness,3,0.174,0.237,0.245,0.276,0.241,175.239,5.82,0.9998,26.37,0.9648
230.0,44,car,cooperative_awareness,3,0.175,0.247,0.242,0.273,0.238,1.066,9.55,0.0034,-14.25,-0.1254
230.0,45,car,cooperative_awareness,1,0.173,0.255,0.221,0.279,0.244,3.901,3.02,0.0774,-5.08,-0.0527
230.0,46,car,cooperative_awareness,1,0.176,0.242,0.237,0.267,0.253,6.166,2.65,0.1603,-2.73,0.0374
230.0,47,car,cooperative_awareness,1,0.183,0.228,0.226,0.256,0.29,0.479,10.36,0.0029,-14.72,-0.1178
230.0,48,car,cooperative_awareness,1,0.176,0.24,0.234,0.27,0.256,0.005,824.57,0.0,-34.72,-0.3682
230.0,49,car,cooperative_awareness,1,0.183,0.23,0.227,0.255,0.289,101.178,2.04,1.0,30.45,0.7812
230.0,5,car,cooperative_awareness,3,0.179,0.263,0.238,0.267,0.233,291.813,5.81,1.0,43.92,1.0556
230.0,50,car,cooperative_awareness,3,0.175,0.255,0.248,0.279,0.218,0.034,122.74,0.0,-29.26,-0.3773
230.0,51,car,cooperative_awareness,3,0.174,0.252,0.248,0.28,0.219,0.202,25.61,0.0003,-21.54,-0.1893
230.0,52,car,cooperative_awareness,3,0.173,0.239,0.252,0.285,0.223,1.881,7.92,0.0082,-11.72,-0.1006
230.0,53,truck,cooperative_awareness,1,0.183,0.231,0.222,0.256,0.29,104.484,2.04,1.0,31.45,0.7911
230.0,54,car,cooperative_awareness,1,0.183,0.236,0.212,0.259,0.293,104.852,2.04,1.0,31.56,0.7922
230.0,55,car,cooperative_awareness,1,0.181,0.225,0.199,0.27,0.306,0.197,22.35,0.0007,-18.63,-0.1553
230.0,56,car,cooperative_awareness,1,0.173,0.249,0.227,0.28,0.244,26.98,2.15,0.8686,7.39,0.3608
230.0,57,motorcycle,cooperative_awareness,1,0.173,0.243,0.226,0.284,0.248,0.612,8.53,0.0042,-13.63,-0.1002
230.0,58,car,cooperative_awareness,3,0.174,0.256,0.239,0.283,0.222,6.894,6.38,0.0635,-5.69,-0.035
230.0,59,car,cooperative_awareness,1,0.183,0.231,0.227,0.254,0.288,0.564,9.09,0.0037,-13.99,-0.1034
230.0,6,bus,cooperative_awareness,3,0.174,0.237,0.241,0.279,0.244,205.724,5.82,1.0,30.96,1.0536
230.0,60,emergency,cooperative_awareness,3,0.178,0.269,0.233,0.273,0.226,0.352,17.16,0.0006,-19.11,-0.1631
230.0,61,car,cooperative_awareness,3,0.173,0.253,0.227,0.277,0.242,151.965,5.82,0.9993,22.85,0.864
230.0,62,car,cooperative_awareness,3,0.175,0.253,0.249,0.279,0.218,0.381,16.28,0.0007,-18.76,-0.1561
230.0,63,motorcycle,cooperative_awareness,1,0.172,0.234,0.231,0.285,0.249,119.291,2.03,1.0,35.91,0.8356
230.0,64,motorcycle,cooperative_awareness,1,0.173,0.253,0.219,0.282,0.246,0.556,9.19,0.0036,-14.06,-0.104
230.0,65,motorcycle,cooperative_awareness,1,0.173,0.257,0.221,0.278,0.243,0.367,12.89,0.0019,-15.89,-0.1217
230.0,66,car,cooperative_awareness,3,0.174,0.255,0.247,0.279,0.218,65.514,5.86,0.9299,9.39,0.4926
230.0,67,car,cooperative_awareness,3,0.175,0.254,0.249,0.279,0.218,0.005,865.5,0.0,-37.92,-0.3811
230.0,68,car,cooperative_awareness,3,0.175,0.249,0.241,0.272,0.238,20.987,5.99,0.3549,0.29,0.1069
230.0,69,car,cooperative_awareness,1,0.172,0.241,0.228,0.284,0.248,0.023,179.31,0.0,-28.06,-0.3585
230.0,7,car,cooperative_awareness,3,0.174,0.233,0.246,0.278,0.243,0.183,27.71,0.0002,-21.97,-0.1958
230.0,70,car,cooperative_awareness,3,0.173,0.237,0.249,0.288,0.226,251.176,5.81,1.0,37.81,1.0573
230.0,71,truck,cooperative_awareness,3,0.172,0.24,0.244,0.289,0.226,0.06,72.55,0.0,-26.82,-0.3101
230.0,72,motorcycle,cooperative_awareness,3,0.173,0.241,0.252,0.285,0.223,5.294,6.55,0.0417,-6.96,-0.0515
230.0,73,car,cooperative_awareness,4,0.181,0.223,0.225,0.259,0.293,0.017,241.86,0.0,-32.42,-0.3506
230.0,74,car,cooperative_awareness,3,0.173,0.26,0.233,0.284,0.222,227.795,5.81,1.0,34.28,1.0538
230.0,75,car,cooperative_awareness,3,0.177,0.265,0.216,0.267,0.253,0.032,130.13,0.0,-29.52,-0.3839
230.0,76,bus,cooperative_awareness,3,0.171,0.258,0.226,0.289,0.226,0.034,121.9,0.0,-29.23,-0.3771
230.0,8,car,cooperative_awareness,3,0.174,0.244,0.251,0.283,0.222,0.506,13.7,0.0011,-17.52,-0.1539
230.0,9,car,cooperative_awareness,1,0.176,0.237,0.24,0.268,0.254,7.135,2.56,0.2012,-1.94,0.0238
231.0,0,car,cooperative_awareness,3,0.175,0.23,0.247,0.262,0.261,0.106,46.18,0.0001,-24.32,-0.2515
231.0,1,car,cooperative_awareness,3,0.178,0.278,0.236,0.267,0.219,0.003,1394.95,0.0,-44.62,-0.4211
231.0,10,car,cooperative_awareness,1,0.181,0.226,0.224,0.251,0.299,0.03,135.8,0.0,-26.87,-0.3451
231.0,11,car,cooperative_awareness,3,0.175,0.242,0.244,0.268,0.246,161.082,8.62,0.9996,24.23,0.8941
231.0,13,car,cooperative_awareness,6,0.175,0.252,0.255,0.271,0.223,0.058,69.32,0.0,-48.17,-0.2892
231.0,14,car,cooperative_awareness,1,0.182,0.229,0.232,0.247,0.293,100.97,0.74,1.0,30.39,0.7906
231.0,15,car,cooperative_awareness,3,0.175,0.238,0.25,0.267,0.245,0.003,1394.96,0.0,-43.99,-0.3878
231.0,16,car,cooperative_awareness,3,0.172,0.251,0.238,0.281,0.231,17.264,8.82,0.2683,-0.87,0.0499
231.0,17,car,cooperative_awareness,1,0.182,0.234,0.229,0.245,0.292,1.323,3.73,0.0139,-10.18,-0.0603
231.0,18,motorcycle,cooperative_awareness,3,0.175,0.251,0.252,0.273,0.224,0.008,521.96,0.0,-35.69,-0.3878
231.0,19,car,cooperative_awareness,3,0.178,0.277,0.238,0.266,0.219,0.003,1394.95,0.0,-51.25,-0.4239
231.0,20,motorcycle,cooperative_awareness,3,0.175,0.24,0.248,0.267,0.245,19.28,8.8,0.315,-0.22,0.0624
231.0,21,motorcycle,cooperative_awareness,3,0.176,0.25,0.246,0.263,0.241,0.221,26.73,0.0003,-21.15,-0.2016
231.0,22,car,cooperative_awareness,3,0.18,0.264,0.231,0.253,0.252,0.079,59.29,0.0001,-25.63,-0.292
231.0,23,car,cooperative_awareness,1,0.182,0.229,0.231,0.247,0.294,0.024,168.25,0.0,-27.81,-0.3498
231.0,24,truck,cooperative_awareness,1,0.182,0.222,0.228,0.251,0.299,0.013,301.87,0.0,-30.36,-0.3608
231.0,25,car,cooperative_awareness,1,0.182,0.225,0.233,0.248,0.295,28.927,0.84,0.8936,8.08,0.4275
231.0,26,car,cooperative_awareness,1,0.178,0.26,0.193,0.25,0.297,137.062,0.73,1.0,41.26,0.8989
231.0,27,car,cooperative_awareness,3,0.173,0.258,0.234,0.279,0.229,14.697,8.86,0.2105,-1.78,0.0184
231.0,28,motorcycle,cooperative_awareness,3,0.174,0.237,0.242,0.272,0.249,0.259,24.01,0.0004,-20.44,-0.1872
231.0,29,car,cooperative_awareness,1,0.182,0.233,0.23,0.245,0.291,0.621,7.14,0.0043,-13.57,-0.0991
231.0,3,car,cooperative_awareness,3,0.174,0.245,0.256,0.274,0.225,1.497,11.26,0.0057,-12.74,-0.1215
231.0,30,motorcycle,cooperative_awareness,3,0.176,0.251,0.242,0.265,0.243,17.663,8.82,0.2775,-0.73,0.0583
231.0,31,motorcycle,cooperative_awareness,3,0.175,0.255,0.254,0.27,0.222,186.156,8.61,0.9999,28.01,0.9899
231.0,32,car,cooperative_awareness,3,0.173,0.262,0.233,0.277,0.228,0.338,20.44,0.0006,-19.29,-0.174
231.0,33,truck,cooperative_awareness,3,0.175,0.252,0.24,0.265,0.243,0.279,22.95,0.0004,-20.13,-0.1859
231.0,34,car,cooperative_awareness,1,0.175,0.24,0.233,0.264,0.263,0.518,8.43,0.0032,-14.37,-0.0968
231.0,35,car,cooperative_awareness,3,0.175,0.242,0.248,0.266,0.244,0.6,15.26,0.0014,-16.78,-0.15
231.0,37,car,cooperative_awareness,3,0.175,0.248,0.242,0.265,0.244,27.315,8.74,0.4981,1.98,0.1653
231.0,38,motorcycle,cooperative_awareness,3,0.176,0.249,0.245,0.263,0.242,1.089,12.27,0.0035,-14.15,-0.1313
231.0,39,car,cooperative_awareness,1,0.176,0.251,0.228,0.261,0.26,135.83,0.73,1.0,40.89,0.8952
231.0,4,motorcycle,cooperative_awareness,3,0.175,0.244,0.247,0.265,0.243,3.29,9.81,0.0196,-9.18,-0.0899
231.0,40,motorcycle,cooperative_awareness,3,0.175,0.246,0.255,0.273,0.225,50.909,8.67,0.8451,6.85,0.3846
231.0,41,car,cooperative_awareness,3,0.175,0.252,0.253,0.272,0.223,33.017,8.71,0.6122,3.3,0.2398
231.0,42,car,cooperative_awareness,3,0.175,0.245,0.257,0.273,0.225,17.406,8.82,0.2715,-0.82,0.0558
231.0,43,car,cooperative_awareness,2,0.175,0.235,0.245,0.261,0.259,89.338,0.05,0.9998,26.88,0.7515
231.0,44,car,cooperative_awareness,3,0.176,0.246,0.24,0.258,0.257,2.885,9.98,0.0159,-9.78,-0.0949
231.0,45,car,cooperative_awareness,3,0.174,0.257,0.229,0.268,0.246,126.447,8.62,0.9974,18.98,0.7375
231.0,46,car,cooperative_awareness,3,0.176,0.251,0.245,0.263,0.242,1.924,10.67,0.0085,-11.61,-0.1131
231.0,47,car,cooperative_awareness,3,0.176,0.241,0.243,0.258,0.257,2.889,9.98,0.016,-9.78,-0.1041
231.0,48,car,cooperative_awareness,3,0.174,0.255,0.247,0.273,0.225,0.03,140.29,0.0,-29.77,-0.3866
231.0,49,car,cooperative_awareness,1,0.182,0.233,0.23,0.246,0.292,85.7,0.75,0.9998,25.79,0.7237
231.0,5,car,cooperative_awareness,3,0.179,0.275,0.243,0.265,0.218,383.529,8.6,1.0,57.73,1.041
231.0,50,car,cooperative_awareness,3,0.176,0.252,0.245,0.262,0.241,0.011,357.41,0.0,-34.01,-0.3878
231.0,51,car,cooperative_awareness,3,0.176,0.249,0.247,0.263,0.241,0.88,13.14,0.0025,-15.09,-0.1408
231.0,52,car,cooperative_awareness,3,0.174,0.242,0.258,0.274,0.226,1.387,11.48,0.0051,-13.08,-0.1206
231.0,53,truck,cooperative_awareness,3,0.176,0.251,0.241,0.265,0.243,25.33,8.75,0.4545,1.48,0.154
231.0,54,car,cooperative_awareness,3,0.175,0.255,0.235,0.266,0.244,159.159,8.62,0.9995,23.94,0.8784
231.0,55,car,cooperative_awareness,1,0.172,0.246,0.217,0.28,0.257,0.146,28.13,0.0005,-19.93,-0.1661
231.0,56,car,cooperative_awareness,3,0.173,0.258,0.24,0.275,0.226,12.912,8.9,0.1723,-2.48,-0.019
231.0,57,motorcycle,cooperative_awareness,3,0.172,0.252,0.237,0.281,0.231,1.192,11.95,0.004,-13.75,-0.126
231.0,58,car,cooperative_awareness,1,0.182,0.236,0.219,0.249,0.296,0.696,6.45,0.0051,-13.06,-0.0917
231.0,59,car,cooperative_awareness,3,0.176,0.251,0.246,0.262,0.241,0.243,25.03,0.0004,-20.72,-0.1998
231.0,6,bus,cooperative_awareness,3,0.175,0.24,0.245,0.269,0.247,23.936,8.76,0.4231,1.11,0.1347
231.0,60,emergency,cooperative_awareness,3,0.18,0.27,0.242,0.261,0.227,0.234,25.69,0.0003,-20.89,-0.198
231.0,61,car,cooperative_awareness,3,0.173,0.259,0.222,0.271,0.248,159.203,8.62,0.9995,23.95,0.8746
231.0,62,car,cooperative_awareness,3,0.176,0.25,0.246,0.262,0.241,0.129,39.64,0.0001,-23.49,-0.2387
231.0,63,motorcycle,cooperative_awareness,3,0.172,0.24,0.226,0.278,0.256,245.258,8.61,1.0,36.91,1.0449
231.0,64,motorcycle,cooperative_awareness,3,0.172,0.264,0.225,0.28,0.23,0.981,12.67,0.003,-14.61,-0.1419
231.0,65,motorcycle,cooperative_awareness,3,0.174,0.26,0.226,0.268,0.246,0.382,19.07,0.0007,-18.76,-0.1684
231.0,66,car,cooperative_awareness,3,0.176,0.252,0.246,0.262,0.24,24.774,8.75,0.4421,1.33,0.1448
231.0,67,car,cooperative_awareness,3,0.176,0.252,0.244,0.263,0.241,0.036,119.68,0.0,-29.04,-0.3829
231.0,68,car,cooperative_awareness,3,0.175,0.259,0.25,0.269,0.221,32.673,8.71,0.6059,3.23,0.2319
231.0,69,car,cooperative_awareness,3,0.173,0.244,0.233,0.273,0.251,0.012,347.83,0.0,-33.89,-0.3878
231.0,7,car,cooperative_awareness,1,0.182,0.22,0.232,0.25,0.297,0.312,13.54,0.0015,-16.61,-0.1195
