timestamp,vehicle_id,channel,sinr_db,interference_dbm,latency_ms,deadline_ms,pdr,reward
157.0,1,3,-33.81,-102.24,340.66,50.0,0.0,-0.3911
157.0,10,3,-42.87,-131.93,1393.97,50.0,0.0,-0.3856
157.0,11,3,-10.95,-93.02,9.39,50.0,0.0107,-0.1108
157.0,13,3,-36.17,-112.3,581.52,50.0,0.0,-0.3856
157.0,14,3,-0.78,-57.28,7.82,50.0,0.2745,0.0559
157.0,15,1,-15.36,-107.13,10.34,50.0,0.0023,-0.1081
157.0,16,3,-9.12,-88.41,8.8,50.0,0.02,-0.0972
157.0,17,6,-44.09,-150.0,69.34,50.0,0.0,-0.2904
157.0,2,3,-12.8,-114.03,10.3,50.0,0.0056,-0.1138
157.0,20,3,-9.45,-111.41,8.88,50.0,0.0179,-0.085
157.0,21,3,-14.73,-112.23,11.79,50.0,0.0029,-0.129
157.0,23,3,-28.28,-120.02,101.01,50.0,0.0,-0.3769
157.0,24,3,-15.47,-103.93,12.55,50.0,0.0022,-0.1392
157.0,25,3,-2.55,-62.36,7.91,50.0,0.1692,-0.0007
157.0,28,3,-43.22,-124.78,1393.96,50.0,0.0,-0.3856
157.0,29,3,-8.29,-104.54,8.6,50.0,0.0265,-0.0769
157.0,30,3,-26.41,-103.08,68.28,50.0,0.0,-0.309
157.0,31,3,-5.7,-58.27,8.18,50.0,0.0634,-0.0746
157.0,32,3,-39.95,-115.9,1378.39,50.0,0.0,-0.3856
157.0,33,3,-24.01,-116.24,42.56,50.0,0.0001,-0.2404
157.0,34,1,-15.86,-119.4,11.49,50.0,0.0019,-0.1111
157.0,35,1,-21.57,-105.4,40.63,50.0,0.0003,-0.2026
157.0,36,3,-28.79,-120.14,112.53,50.0,0.0,-0.3794
157.0,37,3,-15.03,-109.09,12.08,50.0,0.0026,-0.132
157.0,38,3,-17.7,-90.84,15.83,50.0,0.001,-0.1676
157.0,39,3,-15.99,-113.48,13.17,50.0,0.0018,-0.1391
157.0,4,1,-18.33,-118.67,19.69,50.0,0.0008,-0.1407
157.0,40,1,-17.22,-120.1,15.42,50.0,0.0012,-0.1263
157.0,42,1,-14.98,-118.46,9.54,50.0,0.0026,-0.1023
157.0,43,3,-8.74,-114.74,8.7,50.0,0.0228,-0.0779
157.0,44,3,-27.32,-112.77,82.54,50.0,0.0,-0.3371
157.0,45,3,-15.32,-110.44,12.38,50.0,0.0023,-0.1337
157.0,46,2,-15.91,-150.0,10.95,50.0,0.0019,-0.1006
157.0,47,1,-6.41,-130.45,2.02,50.0,0.05,-0.0203
157.0,48,3,-20.12,-115.39,21.91,50.0,0.0004,-0.179
157.0,49,1,-10.01,-124.95,3.59,50.0,0.0147,-0.0586
157.0,5,3,-26.71,-118.99,72.61,50.0,0.0,-0.3142
157.0,50,3,-34.22,-112.92,374.24,50.0,0.0,-0.3856
157.0,51,5,-25.84,-150.0,10.67,50.0,0.0001,-0.1503
157.0,52,1,-37.76,-127.66,1656.99,50.0,0.0,-0.3606
157.0,6,3,-23.63,-94.85,39.61,50.0,0.0001,-0.2434
157.0,8,3,-15.36,-107.44,12.43,50.0,0.0023,-0.1358
157.0,9,3,0.88,-59.0,7.77,50.0,0.4031,0.1271
158.0,0,3,-12.01,-101.62,8.31,50.0,0.0074,-0.1065
158.0,1,1,-13.71,-125.09,8.45,50.0,0.0041,-0.0995
158.0,10,1,-41.22,-135.24,2774.53,50.0,0.0,-0.3673
158.0,11,3,-8.74,-103.56,7.15,50.0,0.0228,-0.0755
158.0,13,1,-33.3,-121.39,594.62,50.0,0.0,-0.3673
158.0,15,3,-27.18,-107.97,78.61,50.0,0.0,-0.3262
158.0,16,3,-17.92,-100.64,14.7,50.0,0.0009,-0.1557
158.0,17,3,-21.89,-106.05,27.56,50.0,0.0002,-0.1985
158.0,2,3,-19.0,-115.65,17.13,50.0,0.0006,-0.1597
158.0,20,3,-14.19,-111.38,9.75,50.0,0.0034,-0.1178
158.0,21,3,-12.04,-109.82,8.33,50.0,0.0073,-0.1009
158.0,23,3,-21.33,-123.81,24.93,50.0,0.0003,-0.1875
158.0,24,3,-17.3,-110.18,13.55,50.0,0.0012,-0.1433
158.0,28,3,-40.61,-120.81,1392.41,50.0,0.0,-0.3817
158.0,29,3,-14.5,-103.26,10.02,50.0,0.0031,-0.125
158.0,30,3,-18.04,-112.74,14.95,50.0,0.0009,-0.1502
158.0,32,1,-19.28,-132.57,25.41,50.0,0.0006,-0.1638
158.0,33,3,-31.41,-123.23,197.99,50.0,0.0,-0.3817
158.0,34,3,-29.12,-108.8,119.39,50.0,0.0,-0.3781
158.0,35,3,-19.54,-110.74,18.58,50.0,0.0005,-0.1655
158.0,36,1,-38.67,-127.71,2041.13,50.0,0.0,-0.3673
158.0,37,1,-24.2,-124.72,74.88,50.0,0.0001,-0.2879
158.0,38,3,-6.76,-93.55,6.77,50.0,0.0445,-0.0587
158.0,39,3,-17.33,-114.42,13.61,50.0,0.0012,-0.1436
158.0,4,1,-22.79,-119.64,54.69,50.0,0.0002,-0.2403
158.0,40,1,-21.84,-117.06,44.33,50.0,0.0002,-0.2148
158.0,42,3,-17.73,-109.47,14.33,50.0,0.001,-0.1476
158.0,43,1,-18.15,-115.26,20.06,50.0,0.0009,-0.1472
158.0,44,3,-21.5,-110.99,25.69,50.0,0.0003,-0.1899
158.0,45,1,-18.83,-123.46,23.1,50.0,0.0007,-0.1568
158.0,46,1,-18.82,-118.32,23.05,50.0,0.0007,-0.1567
158.0,47,3,-3.99,-106.05,6.45,50.0,0.1096,0.0
158.0,48,1,-21.94,-133.75,45.3,50.0,0.0002,-0.2173
158.0,49,3,-25.07,-110.62,50.65,50.0,0.0001,-0.2581
158.0,5,1,-41.82,-130.53,2774.53,50.0,0.0,-0.3673
158.0,50,3,-41.05,-116.05,1392.41,50.0,0.0,-0.3817
158.0,51,1,-15.92,-107.4,12.76,50.0,0.0019,-0.1225
158.0,52,3,-44.8,-124.76,1392.41,50.0,0.0,-0.3817
158.0,6,3,-24.12,-99.42,41.93,50.0,0.0001,-0.2434
158.0,7,3,-12.13,-95.41,8.38,50.0,0.0071,-0.112
158.0,8,3,-13.21,-103.34,9.01,50.0,0.0049,-0.1148
159.0,0,3,-7.66,-99.71,10.66,50.0,0.0328,-0.0822
159.0,1,3,-31.85,-106.44,222.02,50.0,0.0,-0.3929
159.0,10,1,-53.13,-145.4,2773.18,50.0,0.0,-0.3586
159.0,11,4,-16.71,-150.0,6.57,50.0,0.0014,-0.0953
159.0,13,3,-28.63,-115.74,111.02,50.0,0.0,-0.3834
159.0,15,3,-24.98,-100.66,53.54,50.0,0.0001,-0.2787
159.0,16,3,-9.49,-93.33,11.09,50.0,0.0176,-0.1065
159.0,17,3,-23.96,-110.3,44.34,50.0,0.0001,-0.2485
159.0,19,3,-7.13,-54.32,10.57,50.0,0.0393,-0.1079
159.0,2,3,-8.86,-115.1,10.92,50.0,0.0219,-0.0883
159.0,20,3,-6.9,-110.72,10.53,50.0,0.0425,-0.065
159.0,21,3,-21.41,-114.99,29.05,50.0,0.0003,-0.2048
159.0,22,3,0.03,-64.79,9.98,50.0,0.3338,0.0846
159.0,23,3,-26.1,-121.59,66.37,50.0,0.0,-0.3034
159.0,24,3,-10.31,-109.6,11.34,50.0,0.0133,-0.1026
159.0,26,3,0.35,-57.05,9.97,50.0,0.3597,0.0931
159.0,27,3,3.13,-67.01,9.91,50.0,0.5979,0.2307
159.0,28,3,-35.29,-125.79,478.29,50.0,0.0,-0.3904
159.0,29,3,-12.16,-98.51,12.13,50.0,0.007,-0.1261
159.0,30,3,-24.76,-104.44,51.36,50.0,0.0001,-0.2706
159.0,32,3,-13.26,-115.43,12.8,50.0,0.0048,-0.1266
159.0,33,3,-26.81,-112.5,76.3,50.0,0.0,-0.3269
159.0,34,3,-19.81,-119.04,23.13,50.0,0.0005,-0.1846
159.0,35,1,-13.13,-119.86,6.29,50.0,0.005,-0.0831
159.0,36,3,-31.47,-119.25,204.53,50.0,0.0,-0.3903
159.0,37,3,-26.33,-110.79,69.46,50.0,0.0,-0.3108
159.0,38,3,-4.77,-104.34,10.27,50.0,0.0854,-0.0341
159.0,39,1,-19.92,-122.57,27.79,50.0,0.0005,-0.1632
159.0,4,1,-16.05,-107.71,11.74,50.0,0.0018,-0.1123
159.0,40,3,-22.94,-102.24,37.15,50.0,0.0002,-0.2344
159.0,41,3,-6.97,-57.61,10.54,50.0,0.0415,-0.1034
159.0,42,3,-24.67,-102.2,50.47,50.0,0.0001,-0.2699
159.0,43,1,-18.29,-124.27,19.29,50.0,0.0008,-0.1378
159.0,44,3,-28.69,-114.12,112.45,50.0,0.0,-0.3837
159.0,45,3,-26.67,-116.84,74.19,50.0,0.0,-0.3219
159.0,46,3,-20.17,-117.66,24.27,50.0,0.0004,-0.1888
159.0,47,3,-5.5,-93.46,10.34,50.0,0.0675,-0.0553
159.0,48,3,-24.69,-121.11,50.71,50.0,0.0001,-0.2649
159.0,49,1,-27.4,-124.55,153.12,50.0,0.0,-0.3456
159.0,5,3,-21.6,-113.16,29.91,50.0,0.0003,-0.2075
159.0,50,3,-34.15,-120.25,370.46,50.0,0.0,-0.3904
159.0,51,1,-10.45,-121.02,3.66,50.0,0.0126,-0.0601
159.0,52,3,-30.62,-117.21,169.68,50.0,0.0,-0.3903
159.0,6,3,-28.14,-83.04,100.24,50.0,0.0,-0.4002
159.0,7,3,-56.05,-59.53,1396.15,50.0,0.0,-0.4264
159.0,8,1,-10.54,-125.46,3.73,50.0,0.0123,-0.0608
159.0,9,3,-4.56,-58.38,10.25,50.0,0.0915,-0.0626
160.0,0,3,-7.98,-103.69,7.48,50.0,0.0295,-0.0693
160.0,1,3,-22.57,-100.32,31.65,50.0,0.0002,-0.2155
160.0,10,1,-50.24,-143.27,2774.47,50.0,0.0,-0.367
160.0,11,3,-8.71,-106.15,7.64,50.0,0.023,-0.0756
160.0,13,3,-32.83,-115.43,272.46,50.0,0.0,-0.383
160.0,14,3,-2.74,-60.99,6.87,50.0,0.1598,-0.0026
160.0,15,3,-23.63,-113.06,38.59,50.0,0.0001,-0.2279
160.0,16,3,-9.71,-98.69,7.91,50.0,0.0163,-0.091
160.0,17,3,-10.16,-109.0,8.05,50.0,0.014,-0.0878
160.0,2,3,-17.43,-97.48,14.29,50.0,0.0011,-0.1557
160.0,20,3,-19.92,-108.8,20.21,50.0,0.0005,-0.1728
160.0,21,3,-20.4,-112.68,21.81,50.0,0.0004,-0.1777
160.0,23,3,-25.33,-129.67,53.9,50.0,0.0001,-0.2672
160.0,24,3,-16.25,-110.43,12.46,50.0,0.0017,-0.1365
160.0,28,3,-28.34,-122.51,101.25,50.0,0.0,-0.3746
160.0,29,3,-12.89,-102.51,9.31,50.0,0.0054,-0.1152
160.0,30,3,-7.71,-110.75,7.43,50.0,0.0323,-0.0616
160.0,31,3,-7.44,-49.6,7.38,50.0,0.0354,-0.1014
160.0,32,3,-1.82,-109.7,6.82,50.0,0.208,0.0606
160.0,33,3,-27.45,-118.51,83.69,50.0,0.0,-0.3375
160.0,34,3,-13.08,-120.17,9.43,50.0,0.0051,-0.1113
160.0,35,1,-18.09,-123.11,19.73,50.0,0.0009,-0.1459
160.0,36,1,-34.03,-126.7,702.85,50.0,0.0,-0.367
160.0,37,3,-21.29,-111.79,25.29,50.0,0.0003,-0.1893
160.0,38,3,-8.61,-103.37,7.62,50.0,0.0238,-0.0765
160.0,39,3,-9.52,-103.46,7.85,50.0,0.0174,-0.0857
160.0,4,1,-34.51,-99.63,785.37,50.0,0.0,-0.3744
160.0,40,1,-9.17,-121.35,4.16,50.0,0.0196,-0.0594
160.0,42,1,-6.11,-119.98,3.0,50.0,0.0554,-0.0247
160.0,43,3,-17.42,-106.32,14.27,50.0,0.0011,-0.1493
160.0,44,3,-25.96,-118.95,61.29,50.0,0.0,-0.2852
160.0,45,3,-32.78,-116.74,269.67,50.0,0.0,-0.383
160.0,46,1,-21.17,-134.69,38.15,50.0,0.0003,-0.1987
160.0,48,1,-34.88,-132.91,854.67,50.0,0.0,-0.367
160.0,49,1,-16.99,-117.02,15.74,50.0,0.0013,-0.1321
160.0,5,3,-21.35,-112.07,25.54,50.0,0.0003,-0.1901
160.0,50,1,-27.79,-127.8,168.4,50.0,0.0,-0.3559
160.0,51,3,3.96,-102.99,6.65,50.0,0.6653,0.3096
160.0,52,1,-39.03,-130.77,2221.65,50.0,0.0,-0.367
160.0,53,1,-1.79,-117.91,2.28,50.0,0.2097,0.0649
160.0,6,3,-19.35,-98.56,18.55,50.0,0.0006,-0.1738
160.0,8,1,-24.32,-124.72,76.78,50.0,0.0001,-0.292
161.0,0,3,-9.92,-105.67,7.97,50.0,0.0152,-0.0879
161.0,1,3,-14.74,-99.09,10.74,50.0,0.0028,-0.1321
161.0,10,1,-49.39,-133.04,2774.1,50.0,0.0,-0.3651
161.0,11,3,-19.57,-95.17,19.16,50.0,0.0005,-0.1786
161.0,13,3,-30.43,-117.27,159.76,50.0,0.0,-0.3829
161.0,15,3,-25.3,-105.43,53.63,50.0,0.0001,-0.2697
161.0,16,3,-18.7,-86.99,16.89,50.0,0.0007,-0.1753
161.0,17,1,-21.4,-114.05,39.75,50.0,0.0003,-0.2012
161.0,18,3,1.29,-48.24,6.7,50.0,0.4383,0.1432
161.0,2,1,-12.81,-131.25,6.8,50.0,0.0056,-0.0886
161.0,20,3,-12.17,-109.79,8.9,50.0,0.007,-0.1043
161.0,21,3,-18.29,-114.92,15.97,50.0,0.0008,-0.1548
161.0,23,1,-31.4,-128.03,384.46,50.0,0.0,-0.3651
161.0,24,3,-1.11,-112.71,6.78,50.0,0.2518,0.0856
161.0,25,1,-11.74,-118.52,5.64,50.0,0.0081,-0.0794
161.0,28,3,-45.49,-122.07,1392.91,50.0,0.0,-0.383
161.0,29,3,-6.33,-94.42,7.2,50.0,0.0514,-0.0541
161.0,30,3,-12.8,-107.42,9.25,50.0,0.0056,-0.111
161.0,31,3,4.94,-45.5,6.64,50.0,0.7366,0.3127
161.0,32,3,-12.84,-117.21,9.28,50.0,0.0055,-0.1094
161.0,33,3,-26.0,-112.93,61.78,50.0,0.0,-0.2863
161.0,34,1,-20.05,-124.55,29.54,50.0,0.0004,-0.1739
161.0,35,3,-29.39,-118.27,127.0,50.0,0.0,-0.3799
161.0,36,4,-31.41,-150.0,192.02,50.0,0.0,-0.3509
161.0,37,2,-20.83,-150.0,33.73,50.0,0.0003,-0.1721
161.0,38,3,-18.38,-88.66,16.15,50.0,0.0008,-0.1709
161.0,39,3,-17.93,-114.06,15.22,50.0,0.0009,-0.1514
161.0,4,1,-29.21,-121.67,232.56,50.0,0.0,-0.3611
161.0,40,3,-4.39,-106.97,6.99,50.0,0.0964,-0.0105
161.0,42,1,-11.99,-127.0,5.89,50.0,0.0074,-0.0816
161.0,43,3,-19.36,-108.01,18.57,50.0,0.0006,-0.1672
161.0,44,1,-31.7,-120.28,411.86,50.0,0.0,-0.3651
161.0,45,3,-35.33,-113.02,479.52,50.0,0.0,-0.383
161.0,46,3,-15.96,-114.16,12.08,50.0,0.0019,-0.1341
161.0,48,1,-46.54,-123.46,2774.1,50.0,0.0,-0.3651
161.0,49,3,-17.64,-108.16,14.66,50.0,0.001,-0.15
161.0,5,3,-15.83,-116.34,11.92,50.0,0.0019,-0.1331
161.0,50,3,-37.94,-116.09,869.56,50.0,0.0,-0.383
161.0,51,3,-0.52,-109.49,6.76,50.0,0.2926,0.1079
161.0,52,3,-32.11,-120.11,232.07,50.0,0.0,-0.3829
161.0,53,1,-4.3,-136.46,2.25,50.0,0.0992,0.0073
161.0,6,3,-22.53,-89.56,31.43,50.0,0.0002,-0.2226
161.0,7,3,-19.6,-105.39,19.25,50.0,0.0005,-0.1717
161.0,8,1,-16.0,-116.69,12.54,50.0,0.0018,-0.1185
161.0,9,3,1.68,-61.37,6.69,50.0,0.4723,0.171
162.0,0,3,-19.27,-100.71,19.5,50.0,0.0006,-0.1766
162.0,1,4,-6.9,-150.0,0.75,50.0,0.0424,-0.006
162.0,10,3,-55.55,-132.24,1394.08,50.0,0.0,-0.3858
162.0,11,3,-18.57,-92.8,17.76,50.0,0.0007,-0.1751
162.0,13,3,-38.05,-117.21,891.78,50.0,0.0,-0.3858
162.0,15,1,-28.22,-116.29,185.31,50.0,0.0,-0.3542
162.0,16,3,-21.32,-91.98,26.57,50.0,0.0003,-0.2077
162.0,17,3,-13.68,-107.39,11.01,50.0,0.0041,-0.1231
162.0,18,3,-1.43,-52.12,7.97,50.0,0.2313,0.0276
162.0,2,1,-3.13,-113.49,1.75,50.0,0.1426,0.0347
162.0,20,3,-18.82,-108.18,18.35,50.0,0.0007,-0.1666
162.0,21,3,-24.23,-115.07,44.51,50.0,0.0001,-0.2457
162.0,23,3,-34.44,-124.0,393.27,50.0,0.0,-0.3858
162.0,24,3,-10.96,-112.22,9.51,50.0,0.0106,-0.0993
162.0,25,1,-2.41,-127.69,1.66,50.0,0.176,0.0527
162.0,27,3,2.26,-63.83,7.85,50.0,0.5224,0.195
162.0,28,3,-32.87,-119.86,276.07,50.0,0.0,-0.3858
162.0,29,3,-11.31,-98.25,9.65,50.0,0.0094,-0.1106
162.0,30,3,-29.11,-110.08,120.68,50.0,0.0,-0.3813
162.0,31,3,-5.29,-48.85,8.25,50.0,0.0723,-0.0747
162.0,32,3,-10.96,-114.45,9.51,50.0,0.0106,-0.0993
162.0,33,3,-25.79,-116.33,60.32,50.0,0.0,-0.2852
162.0,34,3,-18.66,-110.67,17.97,50.0,0.0007,-0.1637
162.0,35,3,-28.82,-113.02,113.5,50.0,0.0,-0.3798
162.0,36,3,-33.15,-120.55,294.14,50.0,0.0,-0.3858
162.0,37,3,-10.5,-110.23,9.34,50.0,0.0124,-0.0953
162.0,38,3,-13.24,-99.23,10.7,50.0,0.0048,-0.1254
162.0,39,3,-23.2,-110.23,36.72,50.0,0.0001,-0.2248
162.0,4,1,-3.39,-121.72,1.78,50.0,0.1317,0.0287
162.0,40,3,-16.66,-109.31,14.21,50.0,0.0015,-0.1457
162.0,42,1,-14.15,-114.46,8.39,50.0,0.0035,-0.0979
162.0,43,1,-21.09,-118.43,36.84,50.0,0.0003,-0.1919
162.0,44,3,-36.63,-115.24,646.03,50.0,0.0,-0.3858
162.0,45,3,-20.3,-116.8,22.64,50.0,0.0004,-0.1817
162.0,46,1,-20.44,-117.57,31.86,50.0,0.0004,-0.1786
162.0,48,1,-30.29,-137.93,297.51,50.0,0.0,-0.3632
162.0,49,3,-33.28,-106.52,302.89,50.0,0.0,-0.3883
162.0,5,1,-26.92,-120.79,137.64,50.0,0.0,-0.3477
162.0,50,3,-31.27,-115.76,193.7,50.0,0.0,-0.3858
162.0,51,3,-7.28,-114.8,8.52,50.0,0.0374,-0.0614
162.0,52,3,-41.1,-122.88,1394.08,50.0,0.0,-0.3858
162.0,53,1,-9.76,-130.02,3.81,50.0,0.016,-0.0597
162.0,6,3,-23.57,-95.57,39.33,50.0,0.0001,-0.2423
162.0,7,3,-19.04,-114.65,18.91,50.0,0.0006,-0.1676
162.0,8,1,-30.03,-115.54,280.5,50.0,0.0,-0.3632
163.0,0,3,-13.41,-105.22,8.71,50.0,0.0045,-0.113
163.0,1,1,-0.54,-107.57,2.3,50.0,0.2911,0.1026
163.0,10,3,-41.73,-133.39,1391.97,50.0,0.0,-0.3805
163.0,11,3,-17.86,-105.57,14.14,50.0,0.001,-0.1495
163.0,13,3,-31.07,-117.18,183.0,50.0,0.0,-0.3805
163.0,15,3,-12.34,-116.65,8.05,50.0,0.0066,-0.1011
163.0,16,3,-15.09,-97.27,10.15,50.0,0.0025,-0.1319
163.0,17,3,-15.73,-116.89,10.86,50.0,0.002,-0.1279
163.0,18,3,-5.92,-54.96,6.21,50.0,0.0588,-0.0716
163.0,19,1,-4.11,-62.34,2.7,50.0,0.1053,-0.0266
163.0,2,1,-4.58,-105.89,2.79,50.0,0.0908,-0.0043
163.0,20,3,-9.25,-98.92,6.84,50.0,0.0191,-0.082
163.0,21,3,-26.0,-115.04,60.92,50.0,0.0,-0.2822
163.0,23,3,-36.47,-125.6,620.54,50.0,0.0,-0.3805
163.0,24,3,-7.82,-96.22,6.51,50.0,0.0311,-0.0684
163.0,26,1,-6.3,-59.56,3.17,50.0,0.0519,-0.0642
163.0,28,3,-42.24,-122.99,1391.97,50.0,0.0,-0.3805
163.0,29,3,-8.45,-98.37,6.64,50.0,0.0252,-0.074
163.0,30,3,-25.17,-117.04,51.23,50.0,0.0001,-0.2586
163.0,31,3,-5.9,-55.65,6.21,50.0,0.0593,-0.0707
163.0,32,2,-11.79,-150.0,4.33,50.0,0.008,-0.063
163.0,33,1,-27.21,-117.2,147.87,50.0,0.0,-0.3536
163.0,34,3,-20.75,-108.8,22.13,50.0,0.0003,-0.1786
163.0,35,1,-17.26,-123.94,16.75,50.0,0.0012,-0.1362
163.0,36,3,-24.06,-120.26,41.0,50.0,0.0001,-0.2325
163.0,37,1,-15.46,-118.38,11.74,50.0,0.0022,-0.1164
163.0,38,3,-10.52,-97.9,7.23,50.0,0.0124,-0.0945
163.0,39,3,-17.53,-125.43,13.53,50.0,0.0011,-0.1434
163.0,4,1,-21.76,-121.17,43.56,50.0,0.0002,-0.2132
163.0,40,3,-13.03,-104.26,8.46,50.0,0.0052,-0.1107
163.0,41,6,1.47,-150.0,0.01,50.0,0.4541,0.7653
163.0,42,3,-7.49,-92.63,6.45,50.0,0.0348,-0.0669
163.0,43,1,-14.37,-123.46,9.58,50.0,0.0032,-0.1059
163.0,44,3,-9.43,-117.26,6.89,50.0,0.018,-0.0758
163.0,45,3,-26.44,-115.06,66.79,50.0,0.0,-0.2961
163.0,46,1,-14.52,-113.43,9.85,50.0,0.0031,-0.1073
163.0,48,3,-25.0,-123.35,49.53,50.0,0.0001,-0.2543
163.0,49,1,-19.74,-111.41,28.11,50.0,0.0005,-0.1719
163.0,5,3,-25.18,-113.62,51.31,50.0,0.0001,-0.2588
163.0,50,3,-34.06,-116.76,359.0,50.0,0.0,-0.3805
163.0,51,1,-4.43,-102.03,2.76,50.0,0.0953,-0.0043
163.0,52,1,-30.02,-124.21,280.35,50.0,0.0,-0.3676
163.0,53,3,-13.15,-112.84,8.54,50.0,0.005,-0.1075
163.0,54,3,-18.2,-117.02,14.82,50.0,0.0009,-0.1496
163.0,6,3,-28.9,-95.84,113.21,50.0,0.0,-0.3851
163.0,7,3,-15.61,-113.11,10.72,50.0,0.0021,-0.127
163.0,8,1,-23.88,-122.37,69.82,50.0,0.0001,-0.2764
163.0,9,1,-0.34,-63.28,2.28,50.0,0.3058,0.0781
164.0,0,3,-20.32,-107.07,24.96,50.0,0.0004,-0.1934
164.0,1,3,-21.23,-99.13,28.41,50.0,0.0003,-0.2107
164.0,10,3,-53.86,-129.3,1396.33,50.0,0.0,-0.3907
164.0,11,3,-19.32,-106.82,21.89,50.0,0.0006,-0.1822
164.0,13,3,-28.57,-115.38,109.74,50.0,0.0,-0.3835
164.0,14,3,-4.31,-61.57,10.4,50.0,0.0991,-0.0557
164.0,15,3,-8.38,-114.13,10.98,50.0,0.0258,-0.0838
164.0,16,3,-31.25,-90.83,195.1,50.0,0.0,-0.4044
164.0,17,1,-23.15,-107.29,57.89,50.0,0.0001,-0.2425
164.0,18,3,-4.69,-59.37,10.43,50.0,0.0877,-0.0652
164.0,2,3,-13.93,-99.48,13.46,50.0,0.0038,-0.1401
164.0,20,3,-6.19,-105.72,10.6,50.0,0.0539,-0.0584
164.0,21,3,-23.68,-111.79,42.39,50.0,0.0001,-0.2435
164.0,23,3,-33.03,-121.89,288.27,50.0,0.0,-0.3907
164.0,24,3,-1.53,-101.68,10.22,50.0,0.2253,0.0502
164.0,28,3,-30.22,-118.03,155.83,50.0,0.0,-0.3907
164.0,29,3,-7.31,-90.79,10.77,50.0,0.037,-0.0849
164.0,30,3,-20.89,-106.63,27.04,50.0,0.0003,-0.2009
164.0,31,3,-2.63,-53.5,10.28,50.0,0.165,-0.0194
164.0,32,3,-7.53,-95.87,10.81,50.0,0.0344,-0.084
164.0,33,3,-21.62,-117.92,30.16,50.0,0.0003,-0.2085
164.0,34,3,-18.24,-108.46,19.28,50.0,0.0008,-0.17
164.0,35,3,-13.27,-110.5,12.98,50.0,0.0047,-0.1274
164.0,36,3,-13.66,-117.11,13.25,50.0,0.0041,-0.1305
164.0,37,1,-27.45,-118.38,154.75,50.0,0.0,-0.3464
164.0,38,3,-10.64,-96.03,11.64,50.0,0.0118,-0.1159
164.0,39,3,-13.63,-108.03,13.23,50.0,0.0042,-0.1316
164.0,4,1,-13.59,-126.4,6.99,50.0,0.0043,-0.0878
164.0,40,3,-10.11,-106.75,11.45,50.0,0.0142,-0.1035
164.0,42,3,-18.95,-96.65,20.91,50.0,0.0007,-0.1855
164.0,43,3,-14.25,-106.16,13.71,50.0,0.0034,-0.1378
164.0,44,3,-27.78,-116.82,93.16,50.0,0.0,-0.3658
164.0,45,3,-20.64,-115.98,26.1,50.0,0.0004,-0.1953
164.0,46,3,-29.52,-102.89,134.04,50.0,0.0,-0.3933
164.0,48,3,-23.31,-123.81,39.76,50.0,0.0001,-0.2364
164.0,49,1,-8.3,-123.59,2.52,50.0,0.0265,-0.0405
164.0,5,1,-27.67,-115.45,162.62,50.0,0.0,-0.3475
164.0,50,1,-19.24,-143.2,23.92,50.0,0.0006,-0.1526
164.0,51,3,-1.47,-100.13,10.22,50.0,0.2287,0.051
164.0,52,3,-42.87,-118.89,1396.33,50.0,0.0,-0.3907
164.0,53,3,-22.89,-101.6,37.01,50.0,0.0002,-0.2347
164.0,54,3,-14.57,-105.82,14.0,50.0,0.003,-0.1406
164.0,6,3,-20.7,-92.97,26.33,50.0,0.0004,-0.2082
164.0,7,3,-25.33,-109.84,57.33,50.0,0.0001,-0.2819
164.0,8,1,-12.53,-123.57,5.62,50.0,0.0062,-0.0786
164.0,9,3,0.99,-59.82,10.13,50.0,0.4125,0.1229
165.0,0,3,-22.07,-112.24,29.46,50.0,0.0002,-0.2029
165.0,1,3,-34.13,-86.49,365.57,50.0,0.0,-0.401
165.0,10,3,-41.76,-131.73,1393.41,50.0,0.0,-0.3842
165.0,11,3,-20.73,-106.8,23.53,50.0,0.0004,-0.1864
165.0,13,1,-32.45,-123.57,489.5,50.0,0.0,-0.3657
165.0,15,1,-23.12,-110.23,58.55,50.0,0.0001,-0.2482
165.0,16,3,-21.24,-90.08,25.56,50.0,0.0003,-0.205
165.0,17,3,-18.5,-109.03,16.93,50.0,0.0008,-0.1598
165.0,2,1,-4.58,-119.81,2.41,50.0,0.0909,0.0013
165.0,20,3,-22.56,-100.73,32.1,50.0,0.0002,-0.2173
165.0,21,3,-27.77,-112.73,90.05,50.0,0.0,-0.3531
165.0,22,1,-8.95,-124.95,3.8,50.0,0.0212,-0.0555
165.0,23,3,-35.12,-122.07,457.83,50.0,0.0,-0.3842
165.0,24,3,-20.99,-87.82,24.51,50.0,0.0003,-0.2033
165.0,28,3,-39.55,-123.63,1257.69,50.0,0.0,-0.3842
165.0,29,3,-17.1,-100.52,14.23,50.0,0.0012,-0.1529
165.0,30,3,-28.49,-108.14,105.14,50.0,0.0,-0.3779
165.0,32,3,-12.06,-117.88,9.34,50.0,0.0072,-0.1055
165.0,33,3,-24.4,-116.41,45.3,50.0,0.0001,-0.2465
165.0,34,1,-22.42,-119.49,50.08,50.0,0.0002,-0.2277
165.0,35,1,-24.02,-116.75,71.53,50.0,0.0001,-0.2787
165.0,36,3,-27.54,-123.01,85.77,50.0,0.0,-0.3433
165.0,37,3,-18.53,-109.2,17.0,50.0,0.0008,-0.16
165.0,38,3,-4.35,-103.69,7.49,50.0,0.0976,-0.0143
